12,115,Aug 11(2),MIN,,HOU,L,2-10,4-GF,,99,6.0,11,5,3,1,5,1,0,4.50,30,108,70,24,4,13,11,7,0,0,,0,0,0,0,0,29,4,0,0,2,0,2,.06,-0.056,-1.95,,, 4t --- 0 out d5, 9t end d 8
13,128,Aug 26,MIN,@,TOR,L,8-15,4-6,,14,2.1,1,2,1,0,1,1,0,4.32,9,30,20,6,3,5,3,0,0,0,,0,0,0,0,0,9,0,0,0,0,0,1,.49,-0.037,0.01,,, 4b --- 0 out d2, 6b 1-- 1 out d2
14,132,Aug 30,MIN,@,CLE,L,4-5,GS-3,,3,2.0,6,4,4,3,2,2,0,6.97,14,58,34,8,3,2,7,5,0,0,27,,,0,1,0,11,2,1,0,0,0,0,1.08,-0.371,-3.91,,, 1b start a 2, 3b 12- 0 out tie
15,137,Sep 4,MIN,,CHW,L,11-13,GS-5,,4,4.2,6,5,3,1,6,1,0,6.60,23,88,59,13,8,7,9,6,0,0,41,,,0,1,0,22,1,0,0,0,0,3,.83,-0.251,-2.97,,, 1t start tie, 5t 1-3 2 out a2
16,143,Sep 11,MIN,,CLE,L,1-7,9-GF,,6,1.0,2,0,0,0,1,0,0,6.19,4,10,7,3,1,3,0,0,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,.02,0.001,0.51,,, 9t --- 0 out d6, 9t end d 6
17,154,Sep 23,MIN,,SEA,L,1-10,9-GF,,11,1.0,1,0,0,1,1,0,0,5.82,5,32,19,5,2,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,0.51,,, 9t --- 0 out d9, 9t end d 9
