6,2 (1),Apr 7,TBR,,BAL,L,5-6,CG,4,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.000,.000,.000,8,1.49,-0.151,-1.17,2.00,0.00,2B
7,3,Apr 8,TBR,,BAL,W,2-0,6-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,8,2.53,-0.062,-0.75,0.00,-0.25,PH 2B
8,4,Apr 10,TBR,@,MIA,L,9-10,10-GF(10),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,8,2.22,-0.060,-0.21,0.00,-0.25,PH 2B
9,5,Apr 11,TBR,@,MIA,W,2-0,7-GF,2,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,.250,.250,.625,.875,6,.41,0.132,1.21,22.00,9.00,PH 2B
10,6,Apr 12,TBR,@,MIA,W,8-5,6-GF,3,3,1,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,.364,.364,.818,1.182,6,.44,0.115,2.27,17.00,6.75,PH 2B
11,7,Apr 13,TBR,@,TOR,W,2-1,CG,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.286,.333,.643,.976,9,1.04,-0.023,-0.23,2.00,0.25,2B
12,8,Apr 14,TBR,@,TOR,W,3-2,CG,4,3,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,.235,.263,.529,.793,8,.89,-0.051,-0.59,2.00,0.25,SS
13,9,Apr 15,TBR,@,TOR,L,7-12,CG,4,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.286,.304,.524,.828,9,.12,0.012,0.18,8.00,2.50,2B
14,10,Apr 16,TBR,@,TOR,W,4-2,6-GF,2,2,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,.304,.320,.652,.972,6,.67,0.085,1.00,16.00,6.75,PH 2B
15,11,Apr 17,TBR,,NYY,L,4-5,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.259,.276,.556,.831,8,1.85,-0.175,-0.81,0.00,-1.00,2B
16,12,Apr 18,TBR,,NYY,L,0-9,7-GF,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.250,.290,.536,.826,3,.02,-0.001,-0.02,2.00,0.75,PH SS
17,13,Apr 19,TBR,,NYY,L,3-5,GS-6,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.267,.303,.533,.836,8,.88,-0.028,-0.19,3.00,0.75,2B
