1,160,Oct 2(2),ATL,,SDP,W,7-2,9-GF,,99,0.1,0,0,0,0,0,0,0,0.00,1,2,2,1,0,0,1,0,1,0,,1,0,0,0,0,1,0,0,0,0,0,0,.05,0.001,0.31, 9t -2- 2 out a5, 9t end a 5
2,162,Oct 4,ATL,,SDP,L,3-4,12-GF(12),L(0-1),1,1.0,2,1,1,1,1,0,0,6.75,6,21,12,3,4,3,1,1,0,0,,0,0,0,0,0,5,1,0,1,0,0,0,1.83,-0.313,-0.54,12t --- 0 out tie,12t end d 1
