39 (38),May 18,DET,@,TBD,W,18-2,,4,1.0,0,0,0,0,0,P
41 (1),May 20,DET,@,TBD,L,2-10,,5,1.2,0,0,0,0,0,P
43 (1),May 23,DET,@,CLE,L,3-4,GF,2,0.1,0,0,0,0,0,P
44,May 24,DET,@,CLE,L,5-8,,13,2.2,0,0,0,0,0,P
46 (1),May 26,DET,,CHW,L,0-8,GF,4,0.2,0,1,0,1,0,P
49 (2),May 29,DET,,CLE,L,4-6,GF,9,2.1,0,0,0,0,0,P
54 (4),Jun 5,DET,@,BOS,L,3-4,GF,18,4.0,0,0,0,0,0,P
59 (4),Jun 10,DET,,MIL,L,3-8,GF,11,3.0,0,0,0,0,0,P
60,Jun 12,DET,,PIT,L,3-13,,10,1.0,0,0,0,0,0,P
65 (4),Jun 17,DET,@,ARI,L,3-8,,8,2.0,1,2,0,3,1,P
66,Jun 18,DET,,NYY,L,1-10,,5,1.0,0,0,0,0,0,P
71 (4),Jun 24,DET,,MIN,L,5-14,GF,15,3.0,0,0,1,1,0,P
73 (1),Jun 26,DET,@,KCR,L,5-12,,13,3.1,0,0,0,0,0,P
75 (1),Jun 28,DET,@,KCR,L,2-9,GF,7,1.0,0,0,0,0,0,P
82 (6),Jul 6,DET,,CHC,L,9-15,,11,2.2,0,1,0,1,0,P
