24,54,May 30,BOS,,CHW,L,3-7,8-GF,,99,2.0,3,0,0,1,1,0,0,0.00,10,42,25,7,1,2,6,1,0,0,,0,0,1,0,0,9,0,0,0,0,0,0,.17,0.013,1.05, 8t --- 0 out d4, 9t end d 4
25,64,Jun 11,BOS,@,TOR,W,16-4,9-GF,,11,1.0,0,0,0,1,0,0,0,0.00,4,13,6,2,0,1,2,0,2,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,0.52, 9b --- 0 out a12, 9b end a12
26,65,Jun 12,BOS,@,TOR,W,14-1,9-GF,,0,1.0,0,0,0,0,0,0,0,0.00,3,9,7,4,0,1,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,0.52, 9b --- 0 out a13, 9b end a13
27,70,Jun 18,BOS,,MIL,L,2-4,9-GF,,5,0.1,0,0,0,0,0,0,0,0.00,1,8,5,1,0,0,1,0,1,0,,1,0,0,0,0,1,0,0,0,0,0,0,.57,0.016,0.38, 9t --3 2 out d2, 9t end d 2
28,72,Jun 20,BOS,,SDP,W,14-5,8-8,,1,1.0,3,1,1,0,0,0,0,1.69,6,25,16,3,1,2,4,2,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,.01,0.000,-0.47, 8t --- 0 out a10, 8t 3 out a9
29,74,Jun 22,BOS,,SDP,L,1-5,4-5,,1,1.2,2,0,0,1,1,0,0,1.29,7,32,22,7,2,2,3,1,1,0,,2,0,0,1,0,6,0,0,0,0,0,0,.35,0.045,1.74, 4t 1-3 1 out d5, 5t 3 out d5
30,132,Aug 27(1),BOS,,OAK,W,9-3,8-GF,,65,2.0,4,1,1,1,1,0,0,2.00,11,42,28,5,2,2,7,2,2,0,,0,0,0,0,0,10,1,0,0,0,0,0,.07,0.004,0.05, 8t --- 0 out a7, 9t end a 6
31,137,Sep 2,BOS,,TEX,L,0-10,2-4,,5,2.2,2,1,1,1,5,0,0,2.31,11,49,31,12,3,2,3,1,1,0,,3,1,1,0,0,10,0,0,0,0,0,0,.32,0.004,0.66, 2t 123 1 out d5, 4t 3 out d7
32,139,Sep 4,BOS,,TEX,L,4-11,8-GF,,1,2.0,2,2,2,1,2,2,0,3.29,9,32,17,4,1,2,4,0,1,0,,0,0,0,0,0,8,0,0,0,0,0,0,.01,-0.004,-0.95, 8t --- 0 out d7, 9t end d 7
33,143,Sep 8,BOS,@,TOR,L,4-7,6-7,,3,1.2,1,1,1,1,2,1,0,3.52,7,33,20,6,4,0,4,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.21,-0.042,-0.20, 6b --- 0 out d5, 7b 1-- 2 out d3
34,146,Sep 11,BOS,@,TBR,L,1-9,5-5,,2,0.2,1,3,3,2,1,0,0,5.06,5,30,16,4,2,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.54,-0.008,-0.28, 5b --- 0 out d3, 5b 123 2 out d3
35,149,Sep 15,BOS,,TBR,L,2-9,9-GF,,3,1.0,0,0,0,1,1,0,0,4.76,4,16,10,3,0,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,0.53, 9t --- 0 out d8, 9t end d 8
36,154,Sep 19(2),BOS,,BAL,W,18-9,8-GF,,3,2.0,1,0,0,1,2,0,0,4.26,9,32,21,5,3,1,5,3,1,0,,0,0,0,0,0,8,0,0,0,0,0,1,.01,0.001,1.05, 8t --- 0 out a9, 9t end a 9
37,157,Sep 24,BOS,@,NYY,L,1-9,8-GF(8),,4,1.0,0,0,0,0,1,0,0,4.05,3,14,10,4,0,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,0.53, 8b --- 0 out d8, 8b end d 8
