1,72 (71),Jun 20,MIL,,DET,L,1-10,6-GF,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,5,.01,0.000,-0.42,SS
2,73,Jun 21,MIL,,DET,W,4-3,7-8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.333,.333,.333,.667,9,.96,0.028,0.13,PH
3,75 (1),Jun 24,MIL,@,KCR,L,5-6,4-9,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.250,.400,.250,.650,5,.70,-0.004,0.02,SS
4,76,Jun 25,MIL,@,KCR,L,0-6,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.125,.222,.125,.347,2,1.32,-0.143,-1.37,SS
5,81 (4),Jun 30,MIL,@,MIN,L,2-8,CG,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.167,.231,.167,.397,2,.53,-0.063,0.07,SS
6,86 (4),Jul 5,MIL,,CIN,W,6-5,12-13,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.154,.214,.154,.368,6,4.43,-0.116,-0.46,PH
7,89 (2),Jul 8,MIL,,CHC,L,1-3,8-9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,1,0,.154,.214,.154,.368,7,,0.000,0.00,PR
8,92 (2),Jul 15,MIL,@,ARI,L,1-8,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.118,.167,.118,.284,8,.23,-0.024,-0.90,2B SS
9,94 (1),Jul 17,MIL,@,SFG,W,10-1,7-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.111,.158,.111,.269,2,.00,0.000,-0.17,3B
10,95,Jul 18,MIL,@,SFG,L,3-4,7-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.105,.150,.105,.255,6,2.92,-0.076,-0.25,3B
11,99 (3),Jul 23,MIL,@,CIN,W,4-1,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.087,.125,.087,.212,8,.82,-0.045,-0.80,3B
12,100,Jul 24,MIL,,PIT,W,12-8,3-GF,4,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,.074,.107,.074,.181,1,.16,0.027,-0.05,2B
13,101,Jul 25,MIL,,PIT,L,1-6,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.067,.097,.067,.163,8,.58,-0.045,-0.55,2B
