72 (71),Jun 20,MIL,,DET,L,1-10,GF,14,4.0,0,3,0,3,0,SS
75 (2),Jun 24,MIL,@,KCR,L,5-6,GF,18,5.0,2,1,0,3,0,SS
76,Jun 25,MIL,@,KCR,L,0-6,CG,42,8.0,5,4,0,9,2,SS
81 (4),Jun 30,MIL,@,MIN,L,2-8,CG,36,8.0,3,0,1,4,0,SS
92 (10),Jul 15,MIL,@,ARI,L,1-8,GS,39,8.0,3,3,0,6,1,2B SS
94 (1),Jul 17,MIL,@,SFG,W,10-1,GF,9,3.0,1,1,0,2,0,3B
95,Jul 18,MIL,@,SFG,L,3-4,GF,5,1.2,1,0,0,1,0,3B
99 (3),Jul 23,MIL,@,CIN,W,4-1,CG,32,9.0,0,2,0,2,0,3B
100,Jul 24,MIL,,PIT,W,12-8,GF,34,7.0,3,2,1,6,1,2B
101,Jul 25,MIL,,PIT,L,1-6,CG,38,9.0,0,2,0,2,0,2B
