7 (6),Apr 24,DET,@,CHW,W,7-3,CG,0,9.0,1,1,0,2,1,
15 (7),May 2,DET,,SLB,L,6-7,GF,0,4.0,2,2,0,4,0,
20 (4),May 7,DET,@,SLB,L,3-6,CG,0,8.0,0,3,0,3,0,
25 (4),May 12,DET,,NYY,L,10-11,GS,0,4.0,0,5,0,5,0,
31 (5),May 18,DET,,BOS,L,0-2,GS,0,8.0,0,4,1,5,0,
34 (2),May 21,DET,,BOS,W,6-5,GF,0,6.0,0,4,0,4,0,
39 (4),May 26 (1),DET,,CHW,W,11-1,CG,0,9.0,0,2,0,2,0,
46 (6),May 31,DET,,CLE,L,4-7,CG,0,12.0,0,3,0,3,0,
50 (3),Jun 6,DET,@,PHA,W,12-8,CG,0,9.0,0,1,0,1,0,
54 (3),Jun 10,DET,@,WSH,W,6-3,CG,0,9.0,1,2,0,3,0,
58 (3),Jun 14,DET,@,NYY,L,6-9,GS,0,7.0,2,3,0,5,1,
62 (3),Jun 18,DET,@,BOS,L,7-11,CG,0,8.0,2,5,0,7,1,
65 (2),Jun 23,DET,,SLB,L,4-6,CG,0,12.0,1,6,0,7,0,
70 (4),Jun 30,DET,@,CLE,W,6-3,GS,0,5.0,0,2,0,2,0,
76 (5),Jul 6,DET,@,CHW,L,0-2,CG,0,8.0,0,2,0,2,0,
80 (3),Jul 11 (1),DET,,BOS,L,1-6,GS,0,8.0,0,4,0,4,0,
85 (4),Jul 15,DET,,PHA,L,2-3,GS,0,9.0,0,3,0,3,0,
89 (3),Jul 19,DET,,NYY,L,5-6,GS,0,8.0,0,5,0,5,0,
93 (3),Jul 24,DET,,WSH,L,6-14,GS,0,3.0,0,1,0,1,0,
95 (1),Jul 27,DET,@,PHA,W,4-1,CG,0,9.0,0,2,0,2,0,
100 (4),Jul 31,DET,@,WSH,L,5-9,CG,0,8.0,0,3,0,3,0,
104 (3),Aug 5,DET,@,NYY,L,3-7,CG,0,8.0,0,2,0,2,0,
107 (2),Aug 9 (1),DET,@,BOS,L,7-8,GS,0,7.0,0,0,0,0,0,
113 (5),Aug 15,DET,@,SLB,L,2-3,CG,0,8.1,0,1,0,1,0,
117 (3),Aug 19 (1),DET,,BOS,L,8-12,GS,0,5.1,0,2,0,2,0,
128 (10),Aug 31 (1),DET,,CLE,L,1-10,GS,0,5.0,0,1,0,1,0,
133 (4),Sep 4,DET,,CLE,L,5-9,GS,0,6.1,0,1,0,1,0,
137 (3),Sep 8,DET,@,CLE,W,15-1,CG,0,9.0,1,3,0,4,0,
140 (2),Sep 11,DET,@,CHW,W,5-1,CG,0,9.0,0,4,0,4,0,
145 (4),Sep 17,DET,@,PHA,W,7-3,CG,0,9.0,0,6,0,6,0,
147 (1),Sep 19,DET,@,NYY,W,10-6,GF,0,2.0,0,0,0,0,0,
149 (1),Sep 22,DET,@,NYY,L,5-12,,0,2.0,0,1,0,1,0,
