170,1,Mar 29,BOS,@,TBR,L,4-6,7-7,,99,1.0,0,0,0,0,0,0,0,0.00,3,13,9,4,0,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.44,0.034,0.50,2.25,3.00, 7b --- 0 out a4, 7b 3 out a4
171,2,Mar 30,BOS,@,TBR,W,1-0,8-8,H(1),0,1.0,0,0,0,1,1,0,0,0.00,4,18,9,2,1,0,2,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.52,0.141,0.50,3.65,6.00, 8b --- 0 out a1, 8b 3 out a1
172,4,Apr 1,BOS,@,TBR,W,2-1,8-8,H(2),1,0.2,0,0,0,1,2,0,0,0.00,3,15,8,2,2,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.84,0.078,0.26,4.90,8.00, 8b --- 1 out a1, 8b 3 out a1
173,6,Apr 3,BOS,@,MIA,W,4-2,11-11,BS(1),1,1.0,1,1,1,2,1,0,0,2.45,5,20,10,2,2,0,2,2,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,3.38,-0.324,-0.57,0.45,3.00,11b --- 0 out a1,11b 3 out tie
174,11,Apr 11,BOS,,NYY,L,7-10,6-6,,7,1.0,1,2,2,1,1,0,0,5.79,5,19,8,4,1,1,2,1,0,0,,0,0,1,0,0,3,0,0,0,0,1,0,.72,-0.123,-1.47,-0.95,0.00, 6t --- 0 out d2, 6t 3 out d4
175,13,Apr 13,BOS,,BAL,W,7-3,9-GF,,1,1.0,1,0,0,0,1,0,0,4.76,4,16,10,4,2,2,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.20,0.016,0.53,3.65,6.00, 9t --- 0 out a4, 9t end a 4
176,15,Apr 15,BOS,,BAL,W,3-1,8-8,H(3),1,1.0,0,0,0,1,2,0,0,4.05,4,20,11,6,1,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.07,0.078,0.53,5.65,9.00, 8t --- 0 out a2, 8t 3 out a2
177,19,Apr 20,BOS,@,OAK,W,7-3,7-8,H(4),4,1.1,0,0,0,0,2,0,0,3.38,4,21,14,5,2,2,0,0,0,0,,3,0,0,0,0,4,0,0,0,0,0,0,.90,0.093,1.27,7.00,10.00, 7b 123 2 out a4, 8b 3 out a4
178,24,Apr 26,BOS,@,TOR,W,5-4,7-8,H(5),5,1.1,0,0,0,2,3,0,0,2.89,6,29,14,7,4,1,0,0,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,3.57,0.215,0.82,7.80,13.00, 7b -2- 2 out a1, 8b 3 out a1
179,26,Apr 28,BOS,,TBR,L,6-12,7-7,,1,1.0,0,0,0,0,2,0,0,2.61,3,9,7,2,4,1,0,0,0,0,,2,0,0,0,0,3,0,0,0,0,0,0,1.27,0.096,1.54,6.25,9.00, 7t 12- 0 out d2, 7t 3 out d2
