1,149,Sep 26(2),STL,,PHI,L,2-3,GS-,,99,8.0,6,2,1,2,5,0,0,1.12,30,,,,,,67,,,,,,27,,,,,0,,,,,,
2,157,Oct 3,STL,,NYG,W,5-4,GS-5,W(1-0),6,5.0,8,4,4,3,1,0,0,3.46,26,10,4,0,1,8,33,,,1,0,0,23,1,0,0,0,0,0,1.14,-0.220,-1.67, 1t start tie, 5t 3 out d2
