1,Apr 14,PIT,@,CIN,W,3-0,CG,0,9.0,1,3,2,6,0,
2,Apr 15,PIT,@,CIN,L,2-7,CG,0,8.0,5,0,0,5,0,
3,Apr 16,PIT,@,CIN,L,3-4,CG,0,8.0,2,3,1,6,0,
4,Apr 17,PIT,@,CIN,L,5-8,CG,0,8.0,3,1,3,7,0,
89 (84),Jul 30,PIT,,NYG,W,3-1,GF,0, ,2,0,0,2,0,
90,Jul 31,PIT,,NYG,L,0-4,CG,0,9.0,3,4,0,7,0,
91,Aug 3,PIT,,BRO,W,9-1,CG,0,9.0,2,1,0,3,0,
92,Aug 4,PIT,,BRO,L,0-1,CG,0,9.0,1,3,0,4,0,
93,Aug 5,PIT,,BRO,L,1-4,CG,0,9.0,3,5,0,8,0,
94,Aug 6,PIT,,BRO,W,3-2,CG,0,14.0,3,6,0,9,0,
95,Aug 7 (1),PIT,,BSN,W,6-4,CG,0,9.0,2,4,1,7,1,
96,Aug 7 (2),PIT,,BSN,W,3-1,CG,0,9.0,6,3,0,9,1,
97,Aug 9,PIT,,BSN,W,10-1,CG,0,9.0,3,3,0,6,0,
98,Aug 10,PIT,,BSN,W,2-1,CG,0,12.0,6,8,1,15,2,
99,Aug 11,PIT,,BSN,W,1-0,CG,0,9.0,1,5,0,6,0,
147 (47),Sep 29,PIT,,NYG,L,1-6,CG,0,9.0,1,0,0,1,0,
148,Sep 30 (1),PIT,,NYG,L,2-6,CG,0,9.0,2,6,0,8,1,
149,Sep 30 (2),PIT,,NYG,W,9-1,CG,0,9.0,3,3,0,6,0,
150,Oct 2,PIT,@,CHC,L,1-3,CG,0,8.0,0,6,0,6,0,
151,Oct 3,PIT,@,CHC,W,4-1,CG,0,9.0,1,3,0,4,0,
152,Oct 4,PIT,@,CHC,L,2-8,CG,0,8.0,3,3,1,7,0,
153,Oct 5 (1),PIT,@,CIN,W,5-4,CG,0,9.0,2,3,1,6,1,
154,Oct 5 (2),PIT,@,CIN,W,7-4,CG,0,7.0,2,1,0,3,0,
