130 (129),Sep 6,WSH,,NYY,W,9-1,GF,0,1.0,0,0,0,0,0,
152 (21),Oct 1,WSH,,PHA,W,1-0,GS,0,8.0,0,4,0,4,0,
155 (2),Oct 4,WSH,,BOS,W,10-9,,0,2.0,0,1,0,1,0,
