1,130,Sep 6,WSH,,NYY,W,9-1,,S(1),99,1.0,0,0,0,0,0,0,0,0.00,3,,,,,3,,,,,,
2,152,Oct 1,WSH,,PHA,W,1-0,GS-,W(1-0),24,8.0,4,0,0,2,3,0,1,0.00,29,75,,,,25,,,,,,
3,155,Oct 4,WSH,,BOS,W,10-9,,,2,2.0,1,0,0,0,0,0,0,0.00,7,,,,,7,,,,,,
