49,14,Apr 15,SDP,,COL,W,6-0,8-GF,,99,2.0,1,0,0,0,3,0,0,0.00,7,29,20,7,2,2,2,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.03,0.006,0.89, 8t --- 0 out a6, 9t end a 6
50,16,Apr 17,SDP,,COL,L,1-2,14-14,,1,1.0,1,1,1,3,0,0,0,3.00,7,27,12,1,0,1,3,1,2,0,,0,0,0,0,0,3,0,0,1,0,0,0,4.05,-0.319,-0.56,14t --- 0 out tie,14t 3 out d1
51,18,Apr 19,SDP,@,ARI,L,3-10,8-8,,1,0.2,3,6,1,3,0,0,0,4.91,9,34,18,4,1,1,5,3,0,0,,0,0,0,0,0,5,2,0,1,0,1,1,.62,-0.137,-5.70, 8b --- 0 out d1, 8b 1-- 2 out d7
52,20,Apr 21,SDP,@,HOU,L,3-10,8-GF(8),,1,1.0,0,0,0,0,0,0,0,3.86,3,7,7,3,0,1,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,0.49, 8b --- 0 out d7, 8b end d 7
53,22,Apr 23,SDP,,SFG,L,2-3,11-11,,1,1.0,1,0,0,0,0,0,0,3.18,3,7,5,0,0,2,1,0,0,0,,0,0,0,1,0,3,0,0,0,0,0,0,2.16,0.126,0.44,11t --- 0 out tie,11t 3 out tie
54,24,Apr 25,SDP,,ARI,L,1-5,8-GF,,1,2.0,1,0,0,0,1,0,0,2.35,7,30,19,6,2,3,3,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.06,0.008,0.89, 8t --- 0 out d4, 9t end d 4
55,27,Apr 29,SDP,@,PHI,L,4-7,8-GF(8),,3,0.2,3,2,2,0,0,0,0,4.32,5,19,14,4,0,1,4,2,0,0,,2,2,0,0,0,5,2,0,0,0,0,0,.57,-0.108,-3.07, 8b 12- 1 out d1, 8b end d 5
56,30,May 2,SDP,@,FLA,L,4-6,6-7,,2,1.1,0,0,0,0,1,0,0,3.72,4,12,10,2,3,3,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.14,0.015,0.62, 6b --- 2 out d5, 7b 3 out d3
57,32,May 4,SDP,@,FLA,L,3-10,6-6,,1,0.1,0,0,0,0,0,0,0,3.60,1,2,2,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.53,0.015,0.37, 6b --3 2 out d3, 6b 3 out d3
58,33,May 6,SDP,@,ATL,L,3-5,2-1,,1,0.0,0,0,0,0,0,0,0,3.60,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,, 6t 1-- 2 out a4, 6t 3 out a4
