1,133,Sep 17(1),BOS,,CHW,L,1-6,,,99,1.0,0,0,0,1,0,0,0,0.00,4,,,,,3,,,,,0,
2,135,Sep 18,BOS,,CHW,L,2-6,,,0,3.0,1,0,0,0,0,0,0,0.00,9,,,,,9,,,,,0,
3,140,Sep 21(2),BOS,,DET,L,6-15,,,2,6.2,12,8,5,2,0,0,0,4.22,35,,,,,30,,,,,0,
4,145,Sep 25,BOS,,SLB,L,2-8,,,3,4.0,7,3,3,2,1,0,0,4.91,21,,,,,18,,,,,0,
5,148,Sep 28,BOS,,NYY,L,4-24,,,2,3.0,9,7,6,2,1,0,0,7.13,20,,,,,18,,,,,0,
