6,147,Sep 25(2),BRO,@,PHI,L,5-8,,,99,0.1,0,0,0,1,0,0,0,0.00,2,,,,,1,,,,,0,
7,148,Sep 26,BRO,@,PHI,L,3-12,7-GF(8),,0,1.2,4,2,2,2,0,0,0,9.00,11,,0,0,0,8,0,0,0,0,0,0
