31 (30),May 14,COL,@,LAD,W,5-4,GS,26,5.0,0,2,0,2,0,P
36 (4),May 19,COL,,PHI,W,6-5,GS,25,6.0,1,0,0,1,0,P
42 (5),May 24,COL,,SFG,W,11-2,GS,32,8.1,1,2,0,3,0,P
46 (3),May 29,COL,@,PHI,W,4-1,GS,27,8.0,1,0,0,1,0,P
52 (5),Jun 3,COL,,LAD,W,7-6,GS,26,6.0,1,1,0,2,0,P
58 (5),Jun 10,COL,,STL,L,2-4,GS,23,5.0,1,0,0,1,0,P
63 (4),Jun 15,COL,@,HOU,L,3-6,GS,24,5.0,0,0,0,0,0,P
68 (4),Jun 20,COL,,MIL,W,5-1,GS,26,6.1,0,1,0,1,0,P
73 (4),Jun 26,COL,@,SFG,W,8-6,GS,25,6.0,2,0,0,2,0,P
78 (4),Jul 1,COL,@,OAK,L,1-4,GS,28,5.2,0,0,0,0,0,P
83 (4),Jul 7,COL,,LAA,L,2-10,GS,17,2.1,0,0,0,0,0,P
88 (4),Jul 12,COL,,ATL,W,11-3,GS,28,6.0,0,1,0,1,0,P
90 (1),Jul 18,COL,@,SDP,L,4-5,GS,23,6.0,2,0,0,2,0,P
124 (33),Aug 25,COL,@,ATL,W,5-1,GS,21,5.0,1,1,0,2,0,P
129 (4),Aug 31,COL,,ARI,W,5-4,GS,28,6.0,0,0,0,0,0,P
135 (5),Sep 5,COL,,SFG,L,3-7,GS,22,4.1,0,2,0,2,0,P
141 (5),Sep 11,COL,@,SEA,W,4-2,GS,27,7.0,1,0,0,1,0,P
147 (5),Sep 18,COL,,SDP,W,7-4,GS,22,5.0,0,1,0,1,0,P
153 (5),Sep 24,COL,,PIT,L,4-5,GS,25,6.0,1,0,0,1,0,P
158 (4),Sep 30,COL,@,ARI,L,1-3,GS,27,6.0,0,0,0,0,0,P
