38,31 (30),May 14,COL,@,LAD,W,5-4,GS-6,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.000,.000,.000,9,1.24,-0.058,-0.48,,,P
39,36 (4),May 19,COL,,PHI,W,6-5,GS-7,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,8,.90,-0.050,-0.50,,,P
40,42 (5),May 24,COL,,SFG,W,11-2,GS-9,4,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.000,.125,.000,.125,9,.43,-0.007,-0.16,,,P
41,46 (3),May 29,COL,@,PHI,W,4-1,GS-9,3,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.000,.182,.000,.182,9,.55,-0.014,-0.18,,,P
42,52 (5),Jun 3,COL,,LAD,W,7-6,GS-6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.154,.000,.154,9,.72,-0.041,-0.36,,,P
43,58 (5),Jun 10,COL,,STL,L,2-4,GS-5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.143,.000,.143,9,1.05,-0.027,-0.26,,,P
44,68 (9),Jun 20,COL,,MIL,W,5-1,GS-7,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.125,.000,.125,9,.88,-0.033,-0.40,,,P
45,73 (4),Jun 26,COL,@,SFG,W,8-6,GS-7,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.111,.000,.111,9,2.15,-0.106,-0.96,,,P
46,83 (9),Jul 7,COL,,LAA,L,2-10,GS-3,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.111,.000,.111,9,,,,,,P
47,88 (4),Jul 12,COL,,ATL,W,11-3,GS-6,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.100,.000,.100,9,1.23,-0.075,-1.03,,,P
48,90 (1),Jul 18,COL,@,SDP,L,4-5,GS-7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.091,.000,.091,9,1.23,-0.061,-0.47,,,P
49,124 (33),Aug 25,COL,@,ATL,W,5-1,GS-6,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.048,.167,.048,.214,9,.74,0.014,0.28,,,P
50,129 (4),Aug 31,COL,,ARI,W,5-4,GS-6,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.043,.154,.043,.197,9,1.54,-0.089,-0.89,,,P
51,135 (5),Sep 5,COL,,SFG,L,3-7,GS-5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.083,.185,.083,.269,9,.97,0.044,0.41,,,P
52,147 (11),Sep 18,COL,,SDP,W,7-4,GS-6,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.077,.172,.077,.249,9,.45,-0.023,-0.45,,,P
53,153 (5),Sep 24,COL,,PIT,L,4-5,GS-6,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.074,.194,.074,.268,9,.98,-0.001,0.02,,,P
54,158 (4),Sep 30,COL,@,ARI,L,1-3,GS-7,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.069,.182,.069,.251,9,1.87,-0.094,-0.99,,,P
