20 (19),Apr 21,PHI,@,COL,W,9-5,GF,8,2.0,0,0,1,1,0,PR LF
21,Apr 22,PHI,@,COL,W,8-6,GF,3,1.0,0,0,0,0,0,PR LF
22,Apr 23,PHI,@,MIL,L,4-5,GF,7,1.0,0,0,0,0,0,LF
23,Apr 24,PHI,@,MIL,W,3-1,GF,7,2.0,1,0,0,1,0,PR LF
24,Apr 25,PHI,@,PIT,W,6-5,GF,12,3.0,1,0,0,1,0,PR LF
25,Apr 26,PHI,@,PIT,W,8-4,GF,3,1.0,1,0,0,1,0,LF
51 (25),May 24,PHI,@,HOU,L,3-4,GF,3,1.0,0,0,0,0,0,PR LF
53 (1),May 26,PHI,,COL,W,20-5,GF,12,3.0,1,0,0,1,0,LF
54,May 27,PHI,,COL,W,7-4,GF,12,2.0,0,1,0,1,0,LF
55,May 28,PHI,,COL,W,6-1,GF,9,2.0,1,0,0,1,0,LF
56,May 30,PHI,,FLA,W,12-3,GF,6,2.0,0,0,0,0,0,LF
58 (1),Jun 1,PHI,,FLA,W,7-5,GF,7,2.0,1,0,0,1,0,PR LF
