1,129 (128),Sep 12,BRO,,PHI,L,0-3,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,,,,,9,P
2,132 (2),Sep 15,BRO,,CIN,L,2-7,GS-0,2,2,0,0,0,0,0,0,0,,1,0,0,,,,0,,.000,.000,.000,.000,9,P
3,140 (7),Sep 23,BRO,,STL,L,2-6,GS-0,2,2,0,0,0,0,0,0,0,,0,0,0,,,,0,,.000,.000,.000,.000,9,P
4,147 (6),Sep 29,BRO,,PIT,L,2-7,GS-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.000,.000,.000,.000,9,P
