1,129,Sep 12,BRO,,PHI,L,0-3,,,99,1.0,2,0,0,0,1,0,0,0.00,5,,,,,5,,,,,,
2,132,Sep 15,BRO,,CIN,L,2-7,GS-,L(0-1),2,8.0,11,7,0,10,4,0,0,0.00,41,40,,,,31,,,,,,
3,140,Sep 23,BRO,,STL,L,2-6,CG,L(0-2),7,7.0,2,6,0,11,7,0,1,0.00,32,57,,,,18,0,0,,,,
4,147,Sep 29,BRO,,PIT,L,2-7,GS-,L(0-3),5,3.1,2,3,0,6,2,0,1,0.00,17,46,,,,10,,,,,,
