51,89,Jul 27,PBS,,BAL,W,2-1,CG,W(1-0),99,10.0,3,1,0,5,4,0,0,0.00,,83,,,,,0,0,,,0,
52,94,Jul 31,PBS,,BTT,W,4-2,GS-,W(2-0),3,8.0,5,2,2,6,5,0,0,1.00,,63,,,,,,,,,0,
