48 (47),May 22,NYM,,WSN,W,6-1,GF,4,1.0,0,0,0,0,0,PH LF
49,May 23,NYM,,WSN,W,6-4,GF,10,2.0,0,0,0,0,0,PH LF
50,May 24,NYM,,DET,L,8-9,CG,45,9.0,3,0,0,3,0,RF
