1202,1,Apr 3,OAK,,LAA,W,4-2,CG,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.000,.000,.000,1,1.04,-0.125,-1.76,0.00,0.00,CF
1203,2,Apr 4,OAK,,LAA,L,6-7,CG,5,5,1,2,0,1,0,2,0,0,1,0,0,0,0,0,0,1,.200,.200,.400,.600,1,1.61,0.209,1.11,17.00,22.20,CF
1204,3,Apr 5,OAK,,LAA,L,0-5,CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.154,.154,.308,.462,9,.78,-0.054,-0.76,0.00,0.00,CF
1205,4,Apr 6,OAK,,LAA,W,5-1,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.118,.118,.235,.353,1,.77,-0.075,-1.00,0.00,0.00,CF
1206,5,Apr 7,OAK,@,TEX,L,5-10,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.095,.095,.190,.286,1,.53,-0.055,-1.15,0.00,0.00,CF
1207,6,Apr 8,OAK,@,TEX,W,6-1,CG,4,3,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,.167,.160,.333,.493,9,.84,-0.051,0.14,14.00,18.70,CF
1208,7,Apr 9,OAK,@,TEX,L,1-8,CG,5,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,.148,.200,.296,.496,2,.90,0.003,0.04,4.00,6.00,CF
1209,8,Apr 10,OAK,@,KCR,W,2-0,CG,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.167,.212,.300,.512,9,.71,0.008,-0.06,8.00,9.00,CF
1210,9,Apr 12,OAK,@,KCR,W,8-3,CG,4,4,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,.206,.243,.353,.596,9,.73,0.127,1.38,14.00,19.20,CF
1211,10,Apr 13,OAK,@,KCR,L,1-3,CG,4,3,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,.216,.268,.432,.701,2,.83,0.019,0.69,16.00,21.70,CF
1212,11,Apr 14,OAK,,HOU,L,2-7,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.195,.244,.390,.635,2,1.33,-0.119,-1.32,0.00,0.00,CF
1213,13 (1),Apr 17,OAK,,TEX,L,0-7,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,.182,.245,.364,.609,1,.57,-0.023,-0.49,2.00,3.00,CF
1214,14,Apr 18,OAK,,TEX,W,4-2,6-GF,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.174,.235,.348,.583,6,.61,-0.032,-0.67,0.00,0.00,PH CF
