1420,48 (47),May 22,NYM,,WSN,W,6-1,8-GF,1,1,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1.000,1.000,4.000,5.000,9,.39,0.049,2.69,18.00,25.70,PH LF
1421,49,May 23,NYM,,WSN,W,6-4,7-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.500,.500,2.000,2.500,9,.25,-0.006,-0.14,0.00,0.00,PH LF
1422,50,May 24,NYM,,DET,L,8-9,CG,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.333,.333,.833,1.167,7,1.29,-0.040,-0.18,5.00,6.20,RF
1423,51,May 25,NYM,,DET,W,5-4,5-6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.286,.286,.714,1.000,9,.39,-0.010,-0.09,0.00,0.00,PH
