1,Apr 15,STL,,PIT,L,1-3,CG,0,10.0,1,4,2,7,1,
5 (3),Apr 19,STL,,CHC,L,3-4,CG,0,9.0,2,3,2,7,0,
6,Apr 20,STL,,CHC,L,0-2,CG,0,9.0,4,2,1,7,0,
7,Apr 22,STL,@,PIT,L,1-5,CG,0,8.0,1,3,0,4,0,
8,Apr 23,STL,@,PIT,L,0-1,CG,0,8.0,1,3,1,5,0,
9,Apr 24,STL,@,PIT,W,3-0,CG,0,9.0,2,2,0,4,0,
10,Apr 25,STL,@,PIT,L,2-3,CG,0,8.0,0,1,0,1,0,
11,Apr 26,STL,@,CIN,L,0-4,CG,0,8.0,5,1,1,7,0,
12,Apr 27,STL,@,CIN,W,9-2,CG,0,9.0,1,1,0,2,0,
13,Apr 30,STL,@,CHC,L,1-3,CG,0,8.0,2,2,0,4,0,
14,May 2,STL,@,CHC,L,2-3,CG,0,8.0,0,2,0,2,0,
15,May 3 (1),STL,@,CHC,L,2-4,CG,0,8.0,2,0,1,3,0,
16,May 3 (2),STL,@,CHC,L,2-3,CG,0,8.0,1,0,0,1,0,
17,May 8,STL,,CIN,W,3-2,CG,0,9.0,0,3,0,3,0,
18,May 9,STL,,CIN,W,3-1,CG,0,9.0,4,1,0,5,0,
19,May 10 (1),STL,,CIN,L,0-3,CG,0,9.0,2,5,0,7,0,
20,May 10 (2),STL,,CIN,W,8-7,CG,0,9.0,3,2,0,5,0,
21,May 11,STL,,BRO,L,1-2,CG,0,9.0,1,4,2,7,1,
26 (4),May 16,STL,,BSN,L,1-4,GS,0, ,0,1,1,2,0,
35 (8),May 26,STL,,PHI,W,2-0,CG,0,9.0,1,2,0,3,0,
36,May 28,STL,,CHC,L,2-8,CG,0,9.0,1,1,1,3,0,
37,May 29,STL,,CHC,W,4-3,CG,0,11.0,2,4,1,7,0,
38,May 30 (1),STL,,CHC,L,2-10,CG,0,9.0,3,1,0,4,0,
39,May 30 (2),STL,,CHC,L,2-11,CG,0,9.0,3,2,0,5,1,
40,May 31,STL,@,CIN,L,4-5,CG,0,11.1,2,3,0,5,0,
41,Jun 1 (1),STL,@,CIN,L,2-3,CG,0,8.0,2,1,0,3,0,
42,Jun 1 (2),STL,@,CIN,W,1-0,CG,0,9.0,1,1,0,2,0,
43,Jun 3,STL,@,PIT,W,8-4,CG,0,9.0,3,5,0,8,0,
44,Jun 4,STL,@,NYG,W,7-5,CG,0,9.0,4,2,0,6,0,
45,Jun 5,STL,@,NYG,W,4-2,CG,0,9.0,1,4,1,6,0,
46,Jun 6,STL,@,NYG,L,2-3,CG,0,8.0,2,2,0,4,1,
47,Jun 8,STL,@,NYG,L,0-4,CG,0,8.0,2,1,0,3,0,
48,Jun 9,STL,@,PHI,L,0-7,CG,0,8.0,0,2,0,2,0,
49,Jun 10,STL,@,PHI,W,1-0,CG,0,10.0,0,2,1,3,0,
50,Jun 11,STL,@,PHI,L,1-3,CG,0,8.0,1,4,0,5,0,
51,Jun 12,STL,@,PHI,W,4-2,CG,0,9.0,0,2,0,2,0,
52,Jun 13,STL,@,BRO,W,4-3,GS,0,9.0,1,4,1,6,0,
53,Jun 16,STL,@,BRO,L,2-4,CG,0,8.0,3,3,0,6,0,
54,Jun 17,STL,@,BRO,L,0-5,CG,0,8.0,1,4,0,5,0,
55,Jun 18,STL,@,BSN,L,2-11,CG,0,8.0,3,0,0,3,0,
56,Jun 19,STL,@,BSN,L,6-8,CG,0,8.0,1,3,1,5,0,
57,Jun 20,STL,@,BSN,W,9-3,CG,0,9.0,2,0,0,2,0,
58,Jun 22,STL,@,BSN,W,1-0,CG,0,9.0,0,0,0,0,0,
59,Jun 24,STL,@,CHC,L,1-2,CG,0,9.2,0,2,0,2,0,
60,Jun 25,STL,,PIT,L,3-4,CG,0,9.0,1,4,0,5,0,
61,Jun 26,STL,,PIT,L,1-10,CG,0,9.0,0,5,0,5,0,
62,Jun 27,STL,,PIT,L,1-4,CG,0,9.0,2,1,0,3,0,
63,Jun 28 (1),STL,,PIT,L,3-6,CG,0,9.0,1,0,0,1,0,
64,Jun 28 (2),STL,,PIT,L,1-4,CG,0,9.0,1,0,0,1,0,
65,Jul 2,STL,,CIN,W,4-2,CG,0,9.0,1,1,0,2,0,
66,Jul 4 (1),STL,,CIN,W,3-2,CG,0,12.0,1,1,1,3,0,
67,Jul 4 (2),STL,,CIN,L,3-6,CG,0,9.0,1,2,2,5,0,
68,Jul 5 (1),STL,,CIN,W,3-0,CG,0,9.0,4,2,0,6,1,
69,Jul 5 (2),STL,,CIN,L,0-5,CG,0,9.0,0,2,0,2,0,
70,Jul 7,STL,,BSN,L,1-4,CG,0,9.0,1,4,0,5,0,
71,Jul 8,STL,,BSN,W,7-2,CG,0,9.0,0,1,0,1,0,
72,Jul 9,STL,,BSN,L,2-11,CG,0,9.0,2,2,0,4,0,
73,Jul 10,STL,,BRO,L,0-3,CG,0,9.0,1,2,1,4,0,
74,Jul 11,STL,,BRO,L,0-1,CG,0,9.0,1,0,0,1,0,
75,Jul 12,STL,,BRO,L,2-3,CG,0,9.0,1,1,0,2,0,
76,Jul 13,STL,,BRO,W,3-2,CG,0,9.0,1,1,0,2,0,
77,Jul 15,STL,,PHI,L,1-8,CG,0,9.0,1,2,0,3,0,
78,Jul 16,STL,,PHI,L,4-7,CG,0,9.0,1,2,0,3,0,
79,Jul 17,STL,,PHI,L,0-3,CG,0,9.0,0,2,0,2,0,
