860,1,Apr 12,PIT,@,CIN,W,9-2,CG,5,5,2,2,0,0,0,1,0,,1,0,0,,,,0,,.400,.400,.400,.800,3,3B
861,2,Apr 13,PIT,@,CHC,L,4-7,CG,5,4,1,1,1,0,0,1,1,,1,0,0,,,,0,,.333,.400,.444,.844,3,3B
862,3,Apr 14,PIT,@,CHC,W,8-5,CG,5,4,1,2,0,0,0,1,1,,1,0,0,,,,0,,.385,.467,.462,.928,3,3B
863,4,Apr 15,PIT,@,CHC,L,4-5,CG(10),5,5,0,1,0,0,0,0,0,,0,0,0,,,,0,,.333,.400,.389,.789,3,3B
864,5,Apr 17,PIT,,CIN,W,3-2,CG,4,4,1,3,2,0,0,0,0,,0,0,0,,,,0,,.409,.458,.545,1.004,3,3B
865,6,Apr 18,PIT,,CIN,T,5-5,CG(12),6,3,0,1,0,0,0,0,3,,1,0,0,,,,0,,.400,.500,.520,1.020,3,3B
866,7,Apr 19,PIT,,CIN,W,6-5,CG,4,4,0,0,0,0,0,0,0,,2,0,0,,,,0,,.345,.441,.448,.889,3,3B
867,8,Apr 20,PIT,@,STL,W,5-4,CG,4,4,0,1,0,0,0,0,0,,0,0,0,,,,0,,.333,.421,.424,.845,3,3B
868,9,Apr 21,PIT,@,STL,W,8-5,CG,5,5,1,1,0,0,0,1,0,,0,0,0,,,,0,,.316,.395,.395,.790,3,3B
869,10,Apr 22,PIT,@,STL,W,1-0,CG,4,3,0,0,0,0,0,0,1,,0,0,0,,,,1,,.293,.383,.366,.749,3,3B
870,11,Apr 23,PIT,@,STL,L,1-3,CG,4,4,0,0,0,0,0,0,0,,0,0,0,,,,0,,.267,.353,.333,.686,3,3B
871,12,Apr 25,PIT,,CHC,W,6-3,CG,4,4,0,2,0,0,0,2,0,,0,0,0,,,,0,,.286,.364,.347,.711,3,3B
872,13,Apr 26,PIT,,CHC,L,2-7,CG,4,3,0,1,1,0,0,0,0,,0,0,1,,,,0,,.288,.362,.365,.727,3,3B
873,14,Apr 27,PIT,@,CHC,L,5-7,CG,4,3,1,1,0,0,0,0,1,,0,0,0,,,,0,,.291,.371,.364,.735,3,3B
874,15,Apr 28,PIT,@,CHC,L,5-8,CG,5,5,0,3,1,0,0,2,0,,0,0,0,,,,0,,.317,.388,.400,.788,3,3B
875,16,Apr 30,PIT,,STL,L,1-6,CG,4,4,0,1,0,0,0,0,0,,0,0,0,,,,1,,.313,.380,.391,.771,3,3B
