7,97 (96),Jul 13,COL,,LAD,L,3-9,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,.05,-0.001,-0.19,PH
8,98,Jul 17,COL,@,SFG,L,4-8,8-8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,9,.99,-0.045,-0.79,PH
