1,31,May 19,CIN,@,NYG,L,3-18,,,99,3.0,3,1,0,1,1,0,0,0.00,11,,,,,10,,,,,,
2,121,Sep 2(2),CIN,@,PHI,L,3-5,,,99,1.0,1,1,0,0,1,0,0,0.00,3,,,,,3,,,,,,
3,123,Sep 3(2),CIN,@,PHI,L,5-6,,,0,1.0,0,0,0,1,0,0,0,0.00,4,,,,,3,,,,,,
4,135,Sep 16,CIN,,PIT,L,3-9,,,12,1.0,2,2,0,1,0,0,0,0.00,6,,,,,5,,,,,,
5,143,Sep 24,CIN,,NYG,L,9-12,,,7,7.2,6,5,0,1,2,0,1,0.00,31,,,,,29,,,,,,
6,149,Sep 27(2),CIN,,BRO,W,3-1,CG,W(1-0),2,8.0,4,1,0,3,4,0,0,0.00,31,73,,,,27,1,0,,,,
