1,34 (33),May 9,TOR,@,SFG,W,3-1,8-8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.24,-0.006,-0.10,,,PH
2,36 (1),May 11,TOR,@,SFG,L,4-5,7-7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.500,.000,.500,8,.56,0.026,0.25,,,PH
3,38 (1),May 14,TOR,@,TEX,L,5-6,8-9,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.250,.000,.250,7,1.40,-0.072,-0.43,,,PH LF
4,39,May 15,TOR,@,TEX,L,6-7,8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.250,.000,.250,2,,,,,,3B
5,40,May 16,TOR,,TBR,L,2-13,6-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.200,.000,.200,2,.01,0.000,-0.24,,,3B
6,68 (27),Jun 15,TOR,@,PHI,W,7-2,8-8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.167,.000,.167,9,.07,-0.002,-0.23,,,PH
7,69,Jun 16,TOR,@,PHI,W,13-2,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.143,.000,.143,9,.00,0.000,-0.23,,,3B
8,70,Jun 17,TOR,@,BAL,W,13-3,8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.143,.000,.143,2,,,,,,3B
9,94 (23),Jul 17,TOR,@,OAK,W,5-3,9-GF,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.143,.000,.143,8,,0.000,0.00,,,PR 1B
10,95,Jul 19,TOR,@,ARI,W,5-1,9-9,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.143,.000,.143,9,.00,0.010,0.42,,,PR
