1,1,Apr 11,CHW,@,CLE,L,1-3,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.000,.000,.000,.000,1,2B
2,2,Apr 12,CHW,@,CLE,W,13-3,0-GF(7),1,0,1,0,0,0,0,0,1,,0,0,0,,,,0,,.000,.500,.000,.500,7,SS
3,4 (1),Apr 14,CHW,@,SLB,L,1-2,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.000,.333,.000,.333,1,2B
4,10 (5),Apr 20,CHW,,CLE,L,1-2,0-GF,2,2,0,1,0,0,0,1,0,,0,0,0,,,,0,,.250,.400,.250,.650,1,2B
5,28 (17),May 12,CHW,,PHA,L,0-3,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.250,.400,.250,.650,7,SS
6,29,May 15,CHW,,NYY,W,3-2,CG,4,2,2,0,0,0,0,0,2,,0,0,0,,,,1,,.167,.444,.167,.611,2,2B
7,30,May 16,CHW,,NYY,W,7-0,CG,4,1,1,0,0,0,0,0,3,,0,0,0,,,,1,,.143,.538,.143,.681,2,2B
8,31,May 17,CHW,,NYY,W,6-3,CG,4,4,0,1,0,0,0,1,0,,0,0,0,,,,0,,.182,.471,.182,.652,2,2B
9,32,May 18,CHW,,NYY,W,5-3,CG,4,2,1,0,0,0,0,0,1,,0,0,1,,,,0,,.154,.450,.154,.604,2,2B
10,33,May 19,CHW,,BOS,L,1-10,CG(8),4,2,0,0,0,0,0,0,1,,2,0,1,,,,0,,.133,.435,.133,.568,2,2B
11,34,May 21,CHW,,BOS,L,9-10,CG,5,5,1,0,0,0,0,1,0,,0,0,0,,,,0,,.100,.357,.100,.457,2,2B
12,35,May 22,CHW,,BOS,W,2-1,CG,4,3,0,0,0,0,0,0,0,,0,0,1,,,,0,,.087,.323,.087,.410,2,2B
13,36,May 24,CHW,,CLE,L,3-4,CG,4,3,1,1,0,0,0,0,1,,0,0,0,,,,0,,.115,.343,.115,.458,7,SS
14,37,May 25,CHW,,CLE,L,1-8,CG,4,4,0,2,0,0,0,0,0,,1,0,0,,,,0,,.167,.359,.167,.526,2,SS
15,39 (1),May 28 (2),CHW,@,CLE,L,3-5,CG,5,4,0,2,0,0,0,0,1,,1,0,0,,,,0,,.206,.386,.206,.592,2,2B
16,40,May 29,CHW,,DET,W,3-2,GS-0,4,4,0,0,0,0,0,0,0,,1,0,0,,,,0,,.184,.354,.184,.538,2,2B
17,41,May 30 (1),CHW,,DET,L,2-3,CG,5,5,0,1,0,0,0,0,0,,1,0,0,,,,0,,.186,.340,.186,.526,2,2B SS
18,57 (15),Jun 17,CHW,@,PHA,L,1-7,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.186,.340,.186,.526,9,2B
19,63 (5),Jun 23 (1),CHW,,SLB,L,1-3,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.186,.340,.186,.526,1,2B
20,64,Jun 23 (2),CHW,,SLB,W,4-3,0-GF(12),5,5,1,2,0,0,0,1,0,,2,0,0,,,,0,,.208,.345,.208,.553,1,2B
21,67 (2),Jun 26,CHW,,CLE,W,7-5,CG,4,4,1,2,1,0,0,2,0,,0,0,0,,,,0,,.231,.355,.250,.605,1,2B
22,68,Jun 27,CHW,,CLE,W,3-2,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.226,.349,.245,.594,7,2B
23,69,Jun 28,CHW,,CLE,L,2-3,CG,4,3,0,1,0,0,0,1,1,,0,0,0,,,,0,,.232,.358,.250,.608,1,2B
24,75 (5),Jul 4 (1),CHW,@,SLB,L,1-6,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.228,.353,.246,.599,2,PH
25,78 (2),Jul 6 (1),CHW,@,CLE,L,2-6,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.228,.353,.246,.599,2,2B
26,79,Jul 6 (2),CHW,@,CLE,L,0-7,CG,4,4,0,0,0,0,0,0,0,,1,0,0,,,,0,,.213,.333,.230,.563,1,2B
27,87 (7),Jul 15,CHW,,BOS,W,2-1,CG(10),4,3,0,1,1,0,0,1,1,,0,0,0,,,,0,,.219,.342,.250,.592,1,2B
28,93 (5),Jul 19 (2),CHW,,PHA,L,1-3,0-GF(12),3,3,0,0,0,0,0,0,0,,0,0,0,,,,0,,.209,.329,.239,.568,3,3B
29,94,Jul 20,CHW,,WSH,L,1-5,CG,4,4,0,1,0,0,0,1,0,,1,0,0,,,,0,,.211,.325,.239,.565,2,2B
30,95,Jul 21,CHW,,WSH,L,1-2,CG,4,4,0,0,0,0,0,0,0,,1,0,0,,,,0,,.200,.310,.227,.537,2,2B
31,98 (2),Jul 25,CHW,@,BOS,L,5-7,0-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.197,.307,.224,.531,9,PH
32,100 (1),Jul 29 (1),CHW,@,BOS,L,0-2,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.195,.303,.221,.524,2,2B
33,101,Jul 29 (2),CHW,@,BOS,L,3-5,CG,5,5,0,1,1,0,0,0,0,,0,0,0,,,,0,,.195,.298,.232,.530,2,2B
34,104 (2),Aug 2,CHW,@,NYY,W,4-1,CG,5,4,0,1,1,0,0,0,1,,0,0,0,,,,0,,.198,.303,.244,.547,2,2B
35,105,Aug 4,CHW,@,WSH,W,5-3,CG,4,4,0,0,0,0,0,0,0,,0,0,0,,,,0,,.189,.291,.233,.525,2,2B
36,106,Aug 5,CHW,@,WSH,W,4-2,CG(10),5,5,1,2,0,0,0,1,0,,0,0,0,,,,0,,.200,.296,.242,.538,2,2B
37,107,Aug 6,CHW,@,WSH,L,2-11,CG,4,4,0,0,0,0,0,1,0,,1,0,0,,,,0,,.192,.286,.232,.518,2,2B
38,108,Aug 7,CHW,@,WSH,W,11-4,CG,5,2,1,0,0,0,0,0,3,,0,0,0,,,,0,,.188,.299,.228,.527,2,2B
39,109,Aug 8,CHW,@,PHA,W,4-1,CG,4,3,0,0,0,0,0,0,1,,1,0,0,,,,0,,.183,.298,.221,.519,2,2B
40,110,Aug 9,CHW,@,PHA,W,1-0,CG,4,3,0,0,0,0,0,0,1,,0,0,0,,,,0,,.178,.296,.215,.511,2,2B
41,111,Aug 11,CHW,@,PHA,L,5-8,CG,4,3,1,1,0,0,0,0,1,,0,0,0,,,,0,,.182,.302,.218,.521,2,2B
