52,1,Apr 1,SDP,@,NYM,L,2-11,4-6,,99,3.0,3,1,1,0,3,0,0,3.00,12,44,31,8,6,5,4,1,2,0,,2,2,0,0,0,12,0,0,0,0,0,0,.16,-0.030,-0.29, 4b -23 0 out d3, 6b 3 out d5
53,4,Apr 5,SDP,@,COL,L,2-5,7-GF(8),,3,2.0,1,0,0,0,0,0,0,1.80,7,32,19,4,2,3,4,2,0,0,,0,0,0,0,0,7,0,1,0,0,0,0,.10,0.014,1.05, 7b --- 0 out d4, 8b end d 3
54,6,Apr 7,SDP,@,COL,L,1-9,7-GF(8),,1,1.2,5,3,3,0,3,1,0,5.40,9,33,22,3,7,3,3,2,0,0,,2,2,0,0,0,9,0,1,0,1,0,0,.06,-0.044,-3.54, 7b 12- 1 out d3, 8b end d 8
55,8,Apr 10,SDP,,LAD,L,3-4,6-7,,2,2.0,2,0,0,3,3,0,0,4.15,11,43,21,5,3,2,3,1,0,0,,0,0,0,0,0,7,0,0,2,0,0,0,.56,0.031,0.81, 6t --- 0 out d3, 7t 3 out d3
56,12,Apr 14,SDP,,COL,L,1-2,8-GF,,3,2.0,0,0,0,1,1,0,0,3.38,7,23,14,2,2,3,2,1,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,.33,0.031,0.81, 8t --- 0 out d2, 9t end d 2
57,17,Apr 20,SDP,@,SFG,L,0-2,5-6,,5,2.0,0,0,0,1,0,0,0,2.84,6,17,11,2,0,2,3,1,0,0,,0,0,0,0,0,5,0,0,0,1,0,0,.46,0.048,0.82, 5b --- 0 out d2, 6b 3 out d2
58,19,Apr 22,SDP,,MIL,L,1-7,5-8,,1,3.1,1,0,0,0,1,0,0,2.25,11,39,25,4,4,6,4,2,0,0,,3,1,0,0,0,11,0,0,0,0,0,0,.06,-0.001,0.92, 5t 123 2 out d6, 8t 3 out d6
59,23,Apr 27,SDP,,SFG,W,8-7,5-6,,4,2.0,3,2,2,0,1,0,0,3.00,9,33,21,2,6,4,4,1,1,0,,0,0,0,1,0,9,0,1,0,0,0,1,1.24,-0.236,-1.19, 5t --- 0 out a1, 6t 3 out d1
60,25,Apr 29,SDP,@,CHC,L,3-5,6-7,,1,1.1,1,0,0,0,1,0,0,2.79,5,23,13,3,4,1,3,1,1,0,,1,1,0,0,0,5,1,0,0,0,0,0,.45,-0.084,-0.34, 6b 1-- 2 out d1, 7b 3 out d2
61,27,May 1,SDP,@,CHC,L,2-6,5-7,,1,3.0,3,1,1,1,1,0,0,2.82,13,43,27,7,6,4,7,3,0,0,,0,0,0,0,0,12,1,0,1,0,0,0,.06,0.005,0.36, 5b --- 0 out d5, 7b 3 out d6
62,30,May 4,SDP,,ARI,L,1-8,8-8,,2,1.0,1,0,0,1,0,0,0,2.70,4,11,5,1,1,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.02,0.000,0.40, 8t --- 0 out d7, 8t 3 out d7
63,33,May 7,SDP,,MIA,W,5-1,9-GF,,2,1.0,0,0,0,0,1,0,0,2.59,3,12,8,2,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.14,0.011,0.40, 9t --- 0 out a4, 9t end a 4
64,35,May 10,SDP,@,TBR,L,3-6,7-7,,2,0.2,2,0,0,1,1,0,0,2.52,5,24,14,3,4,2,1,0,1,0,,2,2,1,0,0,4,0,0,0,0,0,0,.58,-0.087,-1.30, 7b 12- 0 out d1, 7b 123 2 out d3
65,39,May 15,SDP,@,BAL,W,8-4,7-9,,4,1.2,3,1,1,1,1,0,0,2.70,9,30,19,5,4,3,4,1,0,0,,1,1,0,0,0,8,2,0,0,0,0,0,.46,0.007,-1.36, 7b -2- 2 out a5, 9b -2- 1 out a4
66,41,May 17,SDP,,WSN,L,5-6,9-9,,1,1.0,0,0,0,0,2,0,0,2.60,3,11,8,2,3,0,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.15,0.012,0.40, 9t --- 0 out d2, 9t 3 out d2
67,45,May 21,SDP,,STL,L,2-10,7-8,,3,2.0,3,4,4,1,3,1,0,3.64,10,37,23,6,6,3,3,2,0,0,,0,0,0,0,0,9,0,0,1,1,0,0,.05,-0.017,-3.19, 7t --- 0 out d4, 8t 3 out d8
68,47,May 24,SDP,@,ARI,L,2-5,7-GF(8),,2,1.1,1,0,0,1,0,0,0,3.48,5,21,13,5,1,3,1,1,0,0,,2,2,0,1,0,4,1,0,0,0,0,0,.19,-0.070,-1.14, 7b 12- 2 out d2, 8b end d 3
69,50,May 27,SDP,@,SEA,L,0-9,7-7,,2,0.2,4,4,4,2,1,0,0,4.55,8,38,22,3,5,1,4,3,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,.03,-0.011,-4.02, 7b --- 0 out d5, 7b 1-3 2 out d9
70,75,Jun 22,SDP,,LAD,L,1-6,8-GF,,25,2.0,3,0,0,0,1,0,0,4.28,9,29,21,8,2,3,5,2,0,0,,0,0,0,0,0,9,1,0,0,0,0,0,.01,0.002,0.81, 8t --- 0 out d6, 9t end d 5
71,131,Aug 26,SDP,@,ARI,L,1-6,7-GF(8),,64,1.2,1,0,0,1,0,0,0,4.08,7,24,14,5,1,3,3,2,0,0,,3,1,0,0,0,6,0,0,0,0,0,0,.06,0.000,0.96, 7b 123 1 out d4, 8b end d 5
72,134,Aug 30,SDP,@,LAD,L,2-9,6-7,,3,1.2,5,5,5,1,0,2,0,5.11,11,34,20,4,0,2,8,5,0,0,,1,0,1,0,0,10,1,0,0,0,0,0,.15,-0.027,-3.96, 6b -2- 1 out d3, 7b 3 out d8
73,139,Sep 4,SDP,,SFG,L,5-13,9-GF,,4,0.1,0,0,0,0,1,0,0,5.06,2,7,4,2,1,1,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,.00,0.000,0.19, 9t 1-- 2 out d8, 9t end d 8
74,145,Sep 12,SDP,@,PHI,L,5-10,1-4,,7,2.2,4,1,1,3,4,0,0,4.95,14,54,31,10,7,4,4,4,0,0,,3,2,0,0,0,11,1,0,0,0,0,0,.30,-0.083,-1.42, 1b 123 2 out d3, 4b 1-- 1 out d6
75,152,Sep 19,SDP,@,PIT,L,1-10,7-GF(8),,6,2.0,5,4,3,2,2,0,0,5.36,13,48,29,4,9,5,4,3,1,0,,0,0,0,0,0,11,1,0,0,0,0,0,.04,-0.009,-3.16, 7b --- 0 out d5, 8b end d 9
