63 (62),Jun 11,CHC,@,MIL,W,7-2,GF,4,1.0,0,0,0,0,0,P
64,Jun 12,CHC,@,MIL,L,0-4,GF,4,1.0,0,0,0,0,0,P
66 (1),Jun 15,CHC,@,STL,W,13-5,,6,1.0,0,1,0,1,0,P
68 (1),Jun 17,CHC,@,STL,L,0-5,,4,1.0,0,0,0,0,0,P
70 (1),Jun 19 (2),CHC,,LAD,W,2-1,,3,1.0,0,0,0,0,0,P
71,Jun 20,CHC,,LAD,W,4-0,GF,6,2.0,1,0,0,1,0,P
73 (1),Jun 22,CHC,@,CIN,L,3-6,,3,1.0,0,0,0,0,0,P
74,Jun 23,CHC,@,CIN,L,2-11,,3,1.0,0,0,0,0,0,P
76 (1),Jun 25,CHC,@,LAD,L,1-2,,4,1.1,0,1,0,1,0,P
77,Jun 26,CHC,@,LAD,W,9-4,,3,0.2,0,0,0,0,0,P
80 (2),Jun 29,CHC,,MIN,W,10-6,,3,1.0,0,0,0,0,0,P
81,Jun 30,CHC,,MIN,W,14-9,,3,0.1,0,0,0,0,0,P
83 (1),Jul 3,CHC,,DET,W,5-3,,3,1.0,2,0,0,2,0,P
84,Jul 4,CHC,,DET,W,5-2,,5,1.0,0,0,0,0,0,P
94 (9),Jul 19,CHC,,STL,W,9-6,,5,1.0,0,0,0,0,0,P
95,Jul 20,CHC,,STL,L,5-18,,3,0.0,0,0,0,0,0,P
