95 (94),Jul 14,ARI,,MIL,L,1-5,GF,6,2.0,0,0,0,0,0,P
98 (2),Jul 21,ARI,@,SFG,W,3-1,,1,0.1,0,0,0,0,0,P
116 (17),Aug 11,ARI,,NYM,L,5-9,,1,0.1,0,0,0,0,0,P
118 (1),Aug 13,ARI,,BAL,W,4-3,,3,1.0,0,1,0,1,0,P
120 (1),Aug 16,ARI,@,PIT,L,2-6,,3,0.2,0,0,0,0,0,P
121,Aug 17,ARI,@,PIT,W,15-5,GF,5,1.0,0,0,0,0,0,P
122,Aug 18,ARI,@,PIT,W,4-2,,2,0.2,0,0,0,0,0,P
125 (2),Aug 21,ARI,@,CIN,L,7-10,,3,1.0,0,0,0,0,0,P
126,Aug 22,ARI,@,CIN,L,1-2,,3,0.1,0,0,1,1,0,P
127,Aug 23,ARI,@,PHI,L,3-4,GF,1,0.0,0,0,0,0,0,P
128,Aug 24,ARI,@,PHI,W,12-7,,1,0.1,0,0,0,0,0,P
130 (1),Aug 26,ARI,,SDP,W,6-1,GF,6,2.0,0,0,0,0,0,P
132 (1),Aug 28,ARI,,SDP,L,1-5,GF,3,1.0,0,0,0,0,0,P
134 (1),Aug 31,ARI,,SFG,W,4-3,,1,0.1,0,0,0,0,0,P
137 (2),Sep 3,ARI,,TOR,L,4-10,GF,6,1.0,0,0,0,0,0,P
143 (5),Sep 9,ARI,@,LAD,L,1-8,,4,0.2,0,0,0,0,0,P
150 (6),Sep 17,ARI,,LAD,L,3-9,,5,1.0,0,0,0,0,0,P
153 (2),Sep 20,ARI,@,COL,L,4-9,,3,0.2,0,1,0,1,0,P
158 (4),Sep 25,ARI,@,SDP,L,2-12,,5,0.1,0,0,0,0,0,P
