1,53 (52),Jun 14,TEX,@,SEA,L,0-4,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,.55,-0.014,-0.17,PH CF
2,54,Jun 15,TEX,@,SEA,W,5-2,GS-6,3,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,.000,.250,.000,.250,1,.67,0.039,0.49,CF
3,55,Jun 16,TEX,@,SEA,L,2-7,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.125,.000,.125,1,1.52,-0.125,-1.21,CF
4,56,Jun 17,TEX,@,SEA,W,5-1,GS-5,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,.182,.000,.182,1,.98,-0.080,-0.70,CF
5,57,Jun 18,TEX,@,MIN,W,3-2,GS-7,4,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.077,.200,.308,.508,1,.63,0.065,0.41,CF
6,58,Jun 19,TEX,@,MIN,W,6-3,GS-7,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.118,.211,.294,.505,1,.79,-0.021,-0.32,CF
7,59,Jun 20,TEX,@,MIN,L,1-4,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.111,.200,.278,.478,2,2.61,-0.060,-0.37,PH LF
8,60,Jun 21,TEX,@,CAL,L,2-10,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.091,.167,.227,.394,2,.99,-0.081,-0.66,CF
9,61,Jun 22,TEX,@,CAL,W,4-0,GS-8,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.111,.172,.222,.395,2,.63,-0.004,-0.74,CF
10,62,Jun 23,TEX,@,CAL,L,3-5,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,.097,.152,.194,.345,2,2.25,-0.412,-2.79,CF
11,64 (1),Jun 25,TEX,,OAK,L,2-6,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.094,.147,.188,.335,9,.61,-0.013,-0.35,PH CF
12,65,Jun 26,TEX,,OAK,W,5-2,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.083,.132,.167,.298,2,.52,-0.052,-0.87,DH
13,66,Jun 27,TEX,,OAK,W,10-4,CG,5,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.125,.167,.200,.367,2,.59,0.028,0.42,DH
14,118 (51),Aug 20,TEX,,BAL,L,2-4,12-GF(12),0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.125,.167,.200,.367,3,,,,PR
15,120 (1),Aug 22,TEX,,BAL,L,3-10,9-GF,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.125,.186,.200,.386,9,.02,0.001,0.25,PH
16,126 (5),Aug 27 (2),TEX,@,BAL,W,4-3,9-9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,1,0,.125,.186,.200,.386,3,1.37,0.004,0.10,PR
17,137 (10),Sep 6 (2),TEX,,MIN,W,11-7,CG,4,4,1,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,.182,.234,.295,.529,7,.32,0.086,2.28,DH
18,142 (4),Sep 12,TEX,,SEA,L,0-1,CG,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,.174,.255,.283,.538,6,2.46,-0.082,-0.04,DH
19,148 (5),Sep 18,TEX,@,SEA,W,10-4,8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.174,.255,.283,.538,4,,,,PR RF
20,149,Sep 19,TEX,@,SEA,L,7-9,6-GF,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.188,.264,.313,.577,4,1.24,0.022,0.05,RF
21,152 (2),Sep 22,TEX,@,OAK,L,3-5,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.192,.263,.308,.571,7,1.57,-0.126,-1.01,LF
22,157 (4),Sep 27,TEX,,OAK,W,4-1,CG,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.214,.279,.321,.600,8,.81,0.069,0.54,LF
23,159 (1),Sep 29,TEX,,OAK,W,5-3,GS-6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.211,.286,.316,.602,8,.55,-0.005,0.14,LF
24,162 (2),Oct 3,TEX,@,CAL,L,6-7,GS-9,3,3,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,.217,.288,.333,.621,7,.84,-0.087,-0.69,LF
