1,139,Sep 8,STL,@,SDP,L,5-10,7-7,,99,0.2,3,3,3,1,1,0,0,40.50,6,19,14,4,2,1,3,2,0,0,,0,0,0,0,0,4,0,0,0,0,1,0,.05,-0.010,-2.01, 7b --- 0 out d5, 7b 1-3 2 out d7
2,140,Sep 10,STL,@,LAD,L,6-7,8-8,,1,0.2,2,0,0,1,1,0,0,20.25,4,16,8,4,1,1,1,1,0,0,,0,0,0,1,0,3,1,0,1,0,0,0,.28,0.002,0.06, 8b --- 0 out d2, 8b 12- 2 out d2
3,143,Sep 14,STL,,HOU,L,5-7,9-GF,,3,1.0,2,0,0,0,1,0,0,11.57,5,14,10,4,0,4,0,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.01,0.001,0.51, 9t --- 0 out d6, 9t end d 6
4,149,Sep 20,STL,@,MIL,W,7-4,8-8,,5,0.2,1,0,0,0,0,0,0,9.00,3,6,4,1,0,0,3,1,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,1.42,0.028,0.19, 8b --- 0 out tie, 8b -2- 2 out tie
5,150,Sep 21,STL,@,MIL,L,4-6,6-6,,0,0.2,1,2,2,1,1,0,0,12.27,4,16,7,2,1,1,1,1,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,.68,0.000,0.01, 6b --- 0 out d2, 6b 1-3 2 out d2
6,154,Sep 25,STL,@,COL,W,10-6,9-9,,3,0.2,2,1,1,1,0,0,0,12.46,5,17,8,2,0,1,3,1,1,0,,0,0,0,0,0,4,1,0,0,0,0,0,.28,-0.007,-0.90, 9b --- 0 out a5, 9b 12- 2 out a4
7,156,Sep 27,STL,@,HOU,L,3-10,7-8,,1,1.2,2,1,1,1,2,1,0,10.50,8,31,18,9,1,1,4,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.01,0.000,-0.47, 7b --- 0 out d7, 8b 1-3 2 out d8
8,158,Sep 29,STL,@,HOU,L,4-6,8-GF(8),,1,0.1,0,0,0,0,1,0,0,9.95,1,4,3,1,1,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.25,0.007,0.24, 8b 1-- 2 out d2, 8b end d 2
9,159,Sep 30,STL,,MIL,L,6-7,9-9,,0,0.2,0,0,0,0,1,0,0,9.00,2,9,5,1,1,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.06,0.003,0.41, 9t --- 0 out d4, 9t --- 2 out d4
10,161,Oct 2,STL,,MIL,L,1-5,5-5,,1,0.1,0,0,0,1,0,0,0,8.59,2,9,4,1,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.69,0.013,0.24, 5t 1-- 2 out d3, 5t 3 out d3
