1,143 (142),Sep 8,MIN,,CAL,L,2-4,9-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,5,2.11,-0.057,-0.28,PH
2,144,Sep 10,MIN,,OAK,L,0-7,8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,7,,,,RF
3,145,Sep 11,MIN,,OAK,W,7-2,CG,5,5,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,.333,.333,.667,1.000,6,.61,0.025,0.34,RF
4,147 (1),Sep 13,MIN,,SEA,L,7-13,9-GF,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.429,.429,.714,1.143,2,.12,0.005,0.41,PH
5,149 (1),Sep 15,MIN,,SEA,L,0-7,9-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.375,.375,.625,1.000,2,.05,-0.001,-0.28,RF
6,152 (2),Sep 18,MIN,@,KCR,W,7-4,GS-8,3,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.455,.455,.636,1.091,9,.76,0.083,0.87,RF
7,156 (3),Sep 22,MIN,@,CHW,L,1-5,9-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.417,.417,.583,1.000,2,.20,-0.005,-0.19,PH
8,157,Sep 23,MIN,@,CLE,L,6-7,GS-6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.385,.429,.538,.967,9,1.23,-0.001,-0.08,RF
9,158,Sep 24,MIN,@,CLE,L,5-7,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.353,.389,.471,.859,9,.97,-0.061,-0.75,RF
10,159,Sep 25,MIN,@,CLE,L,3-6,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.300,.333,.400,.733,7,.89,-0.099,-1.01,RF
