1,Apr 10,KCR,@,BAL,L,3-5,CG,37,8.0,7,0,0,7,0,1B
2,Apr 12,KCR,@,BAL,W,4-2,CG,36,9.0,5,0,0,5,0,1B
3,Apr 14,KCR,,DET,L,5-6,CG,38,9.0,11,1,0,12,2,1B
4,Apr 15,KCR,,DET,L,0-4,CG,34,9.0,12,0,0,12,0,1B
5,Apr 17,KCR,,BAL,L,2-3,CG,38,9.0,6,1,0,7,0,1B
6,Apr 19,KCR,,BAL,W,3-2,GF,4,1.0,1,0,0,1,0,PH 1B
7,Apr 20,KCR,,CLE,L,2-4,CG,37,9.0,8,0,0,8,2,1B
8,Apr 21,KCR,,CLE,L,1-4,CG,39,9.0,10,2,0,12,0,1B
9,Apr 22,KCR,,CLE,L,0-4,CG,42,9.0,11,0,0,11,0,1B
10,Apr 24,KCR,@,MIL,L,1-6,CG,34,8.0,6,1,0,7,1,1B
11,Apr 25,KCR,@,MIL,W,4-2,CG,32,9.0,11,0,0,11,0,1B
12,Apr 26,KCR,@,MIL,L,1-11,CG,43,8.0,7,0,0,7,0,1B
13,Apr 30,KCR,@,TEX,L,0-7,CG,38,8.0,9,1,0,10,0,1B
14,May 1,KCR,@,TEX,W,4-0,CG,32,9.0,11,0,0,11,2,1B
15,May 2,KCR,@,TEX,W,7-2,CG,34,9.0,12,1,0,13,0,1B
16,May 3,KCR,@,TEX,L,8-9,CG,43,9.0,10,1,0,11,1,1B
17,May 4 susp,KCR,,BOS,L,7-8,GS,46,10.0,9,1,0,10,2,1B
18,May 5,KCR,,BOS,W,2-1,GS,28,8.0,10,0,0,10,0,1B
19,May 6,KCR,,BOS,L,1-3,CG,37,9.0,6,1,0,7,1,1B
20,May 8,KCR,@,CHW,L,5-9,CG,40,8.0,9,0,0,9,0,1B
21,May 9,KCR,@,CHW,L,0-3,CG,32,8.0,10,0,0,10,1,1B
22,May 11,KCR,,TEX,L,1-9,CG,43,9.0,15,0,0,15,2,1B
24 (1),May 14,KCR,,TEX,L,2-3,CG,33,9.0,10,0,0,10,1,1B
25,May 15,KCR,@,BOS,L,3-4,CG,42,8.2,10,0,0,10,0,1B
26,May 16,KCR,@,BOS,W,7-6,CG,36,9.0,12,0,0,12,3,1B
27,May 17,KCR,@,BOS,W,5-4,CG,43,9.0,8,3,0,11,2,1B
28,May 18,KCR,@,NYY,L,1-2,GS,28,7.0,7,0,0,7,1,1B
29,May 19,KCR,@,NYY,L,5-6,CG,41,8.0,6,0,0,6,1,1B
30,May 20,KCR,@,NYY,L,4-5,CG,43,10.1,9,0,0,9,2,1B
31,May 22,KCR,,MIN,L,0-7,CG,38,9.0,11,0,1,12,0,1B
32,May 23,KCR,,MIN,W,1-0,CG,55,15.0,15,1,0,16,0,1B
33,May 24,KCR,,MIN,W,6-4,CG,36,9.0,7,0,0,7,0,1B
34,May 25 (1),KCR,@,SEA,L,1-7,CG,44,8.0,7,0,0,7,0,1B
35,May 25 (2),KCR,@,SEA,L,2-5,CG,33,8.0,3,1,0,4,1,1B
36,May 26,KCR,@,SEA,W,5-4,CG,41,9.0,7,0,0,7,2,1B
37,May 27,KCR,@,SEA,W,8-5,CG,37,9.0,8,0,0,8,1,1B
38,May 29,KCR,@,MIN,W,3-1,CG,36,9.0,11,2,0,13,1,1B
39,May 30,KCR,@,MIN,W,6-5,CG,35,9.0,13,2,0,15,0,1B
40,May 31,KCR,@,MIN,L,4-5,CG,37,8.0,7,1,0,8,1,1B
41,Jun 1,KCR,,SEA,W,3-2,CG,37,9.0,7,2,0,9,1,1B
42,Jun 2,KCR,,SEA,L,3-4,CG,40,9.0,8,1,1,10,0,1B
43,Jun 3,KCR,,SEA,W,12-9,CG,41,9.0,9,1,0,10,1,1B
44,Jun 5,KCR,,MIL,L,2-6,CG,40,9.0,9,0,0,9,1,1B
45,Jun 6,KCR,,MIL,L,2-4,CG,38,9.0,5,1,0,6,0,1B
46,Jun 7,KCR,,MIL,W,7-1,GF,11,3.0,1,0,0,1,1,1B
48 (1),Jun 9,KCR,,NYY,L,5-8,CG,44,9.0,8,1,0,9,0,1B
49,Jun 10,KCR,@,TOR,W,7-4,CG,37,9.0,7,1,0,8,0,1B
50,Jun 11,KCR,@,TOR,W,10-5,GS,31,7.0,9,0,0,9,0,1B
51,Aug 10,KCR,@,BAL,L,2-3,CG,41,11.0,16,1,0,17,0,1B
52,Aug 12 (1),KCR,@,BAL,W,10-0,CG,32,9.0,13,0,0,13,1,1B
53,Aug 12 (2),KCR,@,BAL,L,3-4,CG,36,8.0,10,0,0,10,1,1B
55 (1),Aug 14,KCR,@,CLE,W,4-1,CG,37,9.0,5,1,0,6,0,1B
56,Aug 15,KCR,@,CLE,W,5-3,CG,35,9.0,3,3,0,6,1,1B
58 (1),Aug 16 (2),KCR,@,CLE,L,6-8,CG,38,8.0,13,1,0,14,1,1B
59,Aug 17,KCR,,TOR,W,5-3,CG,33,9.0,10,1,0,11,1,1B
60,Aug 18,KCR,,TOR,L,3-5,CG,38,9.0,6,3,0,9,0,1B
61,Aug 19,KCR,,TOR,L,4-9,CG,51,9.0,4,0,1,5,0,1B
62,Aug 21,KCR,@,NYY,W,4-0,GF,8,2.0,0,0,0,0,0,PH 1B
63,Aug 22,KCR,@,NYY,L,0-5,CG,38,8.0,9,0,0,9,1,1B
64,Aug 23,KCR,@,NYY,L,0-8,CG,38,8.0,8,0,0,8,0,1B
65,Aug 24,KCR,@,DET,W,4-2,CG,39,9.0,10,2,0,12,0,1B
66,Aug 25,KCR,@,DET,L,3-4,CG,42,9.1,9,1,0,10,2,1B
67,Aug 26,KCR,@,DET,W,6-1,CG,35,9.0,6,0,0,6,3,1B
68,Aug 27,KCR,@,TOR,W,11-5,CG,37,9.0,15,0,0,15,0,1B
69,Aug 28,KCR,@,TOR,L,3-4,CG,33,8.0,10,1,0,11,1,1B
70,Aug 29,KCR,@,TOR,W,2-0,GS,29,8.0,9,0,0,9,1,1B
71,Aug 31,KCR,,MIL,L,1-5,CG,35,9.0,6,2,0,8,1,1B
72,Sep 1,KCR,,MIL,W,3-1,CG,35,9.0,9,1,0,10,0,1B
73,Sep 2,KCR,,MIL,W,5-4,CG,38,9.0,10,0,0,10,0,1B
74,Sep 3,KCR,,NYY,W,3-2,CG,36,9.0,9,1,0,10,2,1B
75,Sep 4,KCR,,NYY,L,0-4,CG,37,9.0,9,1,1,11,0,1B
76,Sep 5,KCR,,NYY,L,1-2,CG,34,9.0,5,1,0,6,0,1B
77,Sep 6,KCR,,NYY,L,1-6,CG,44,9.0,7,0,0,7,1,1B
78,Sep 7,KCR,,CAL,W,7-1,CG,38,9.0,10,0,0,10,0,1B
79,Sep 8,KCR,,CAL,W,5-3,CG,39,9.0,9,0,1,10,0,1B
80,Sep 9,KCR,,CAL,W,7-3,CG,34,9.0,11,0,0,11,1,1B
81,Sep 11,KCR,@,OAK,L,1-6,CG,36,8.0,5,0,0,5,1,1B
82,Sep 12,KCR,@,OAK,W,4-0,CG,31,9.0,7,1,0,8,0,1B
83,Sep 13,KCR,@,OAK,W,6-5,CG,52,12.0,10,0,0,10,1,1B
84,Sep 14,KCR,@,CAL,W,4-3,CG,36,9.0,6,0,0,6,2,1B
85,Sep 15,KCR,@,CAL,W,3-2,CG,35,9.0,10,0,0,10,2,1B
86,Sep 16,KCR,@,CAL,W,3-1,CG,34,9.0,8,0,0,8,2,1B
87,Sep 18,KCR,@,SEA,W,8-3,CG,35,9.0,9,2,0,11,0,1B
88,Sep 19,KCR,@,SEA,L,1-4,CG,38,8.0,8,1,0,9,2,1B
89,Sep 20,KCR,@,SEA,L,2-3,GS,33,7.0,7,0,0,7,0,1B
90,Sep 21,KCR,,MIN,L,2-7,CG,45,9.0,9,0,0,9,2,1B
91,Sep 22,KCR,,MIN,W,2-1,CG,31,9.0,6,0,0,6,0,1B
92,Sep 23,KCR,,MIN,L,2-6,CG,41,9.0,6,0,0,6,0,1B
93,Sep 24,KCR,,MIN,W,9-2,GS,35,8.0,5,1,1,7,2,1B
94,Sep 25,KCR,,SEA,L,3-8,CG,39,9.0,9,1,0,10,2,1B
95,Sep 26,KCR,,SEA,L,2-4,GS,32,8.0,12,0,0,12,1,1B
96,Sep 27,KCR,,SEA,W,15-3,GS,32,8.0,13,0,0,13,0,1B
97,Sep 28,KCR,@,MIN,W,6-1,CG,31,9.0,9,2,0,11,2,1B
98,Sep 29,KCR,@,MIN,W,4-2,CG,33,9.0,10,1,1,12,3,1B
99,Sep 30,KCR,@,MIN,W,5-2,CG,31,9.0,6,0,0,6,0,1B
100,Oct 2,KCR,,OAK,W,3-0,CG,33,9.0,9,0,0,9,1,1B
101,Oct 3,KCR,,OAK,L,4-8,CG,43,9.0,8,0,0,8,2,1B
102,Oct 4,KCR,,OAK,L,3-4,CG,39,9.0,7,0,0,7,1,1B
103,Oct 5,KCR,@,CLE,W,9-0,GS,29,8.0,12,0,0,12,1,1B
