16,67 (66),Jun 27,CLE,,SLB,W,5-4,CG,4,4,0,1,1,0,0,,0,,1,0,0,,,,0,,.250,.250,.500,.750,8,C
17,71 (3),Jul 1,CLE,,CHW,W,5-4,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.250,.250,.500,.750,8,C
18,72,Jul 2,CLE,,CHW,L,3-4,0-0,1,1,0,1,0,0,0,1,0,,0,0,0,,,,0,,.400,.400,.600,1.000,9,PH
19,73,Jul 3,CLE,@,SLB,L,4-5,0-0,1,0,0,0,0,0,0,0,0,,0,1,0,,,,0,,.400,.500,.600,1.100,9,PH
20,85 (11),Jul 14 (2),CLE,,WSH,L,0-3,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.333,.429,.500,.929,9,PH
21,90 (4),Jul 18,CLE,,NYY,L,7-12,0-GF(10),1,1,0,1,0,0,0,,0,,0,0,0,,,,0,,.429,.500,.571,1.071,8,C
22,95 (4),Jul 26 (1),CLE,@,WSH,L,1-2,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.375,.444,.500,.944,9,PH
23,96,Jul 26 (2),CLE,@,WSH,W,5-2,CG(5),2,1,1,1,0,0,0,0,1,,0,0,0,,,,0,,.444,.545,.556,1.101,8,C
24,98 (1),Jul 27 (2),CLE,@,WSH,L,2-5,CG,4,4,0,0,0,0,0,0,0,,0,0,0,,,,0,,.308,.400,.385,.785,8,C
25,99,Jul 28,CLE,@,WSH,L,4-5,0-GF(10),2,2,1,1,1,0,0,0,0,,0,0,0,,,,0,,.333,.412,.467,.878,9,PH C
26,100,Jul 29,CLE,,WSH,L,5-9,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.313,.389,.438,.826,9,PH
27,104 (3),Aug 2,CLE,@,PHA,L,4-5,0-GF,2,2,0,1,0,0,0,,0,,0,0,0,,,,0,,.333,.400,.444,.844,8,C
28,108 (3),Aug 7,CLE,@,BOS,L,6-8,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.316,.381,.421,.802,9,PH
29,109,Aug 8 (1),CLE,@,NYY,L,2-8,0-0,1,1,0,0,0,0,0,0,0,,1,0,0,,,,0,,.300,.364,.400,.764,9,PH
30,114 (4),Aug 12,CLE,,CHW,L,3-4,0-0,1,0,0,0,0,0,0,0,1,,0,0,0,,,,0,,.300,.391,.400,.791,9,PH
31,115,Aug 14 (1),CLE,,CHW,L,2-3,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.286,.375,.381,.756,9,PH
32,117 (1),Aug 15,CLE,,CHW,L,4-5,0-GF(10),1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.273,.360,.364,.724,8,PH
33,120 (2),Aug 18 (2),CLE,,BOS,L,1-9,0-0,1,1,0,0,0,0,0,0,0,,1,0,0,,,,0,,.261,.346,.348,.694,9,PH
34,129 (8),Aug 29,CLE,,DET,L,1-15,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.250,.333,.333,.667,8,C
35,136 (6),Sep 8,CLE,@,CHW,L,0-2,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.240,.321,.320,.641,7,PH
36,142 (5),Sep 15,CLE,@,SLB,W,5-4,0-0,1,1,0,1,0,0,0,0,0,,0,0,0,,,,0,,.269,.345,.346,.691,9,PH
37,147 (4),Sep 21,CLE,@,PHA,W,5-3,0-0,1,1,0,1,0,0,0,,0,,0,0,0,,,,0,,.296,.367,.370,.737,9,PH
38,150 (2),Sep 24,CLE,@,PHA,W,5-4,0-0,1,1,0,0,0,0,0,0,0,,1,0,0,,,,0,,.286,.355,.357,.712,9,PH
39,154 (3),Sep 29 (1),CLE,@,WSH,L,2-11,0-GF,2,2,0,0,0,0,0,0,0,,2,0,0,,,,0,,.267,.333,.333,.667,9,C
40,155,Sep 29 (2),CLE,@,WSH,L,3-4,CG,3,3,1,1,0,0,0,0,0,,2,0,0,,,,0,,.273,.333,.333,.667,8,C
