13,119,Aug 24(2),PIT,@,NYG,L,0-7,,,99,2.0,2,1,1,3,0,0,0,4.50,10,,,,,7,,,,,0,
14,127,Sep 1(2),PIT,,STL,L,0-8,,,7,3.0,0,0,0,1,0,0,0,1.80,10,,,,,9,,,,,0,
15,132,Sep 9,PIT,,CHC,L,5-8,,,7,1.0,0,0,0,0,0,0,0,1.50,3,,,,,3,,,,,0,
16,136,Sep 12(2),PIT,,BSN,L,3-4,,,2,1.0,1,0,0,0,1,0,0,1.29,3,,,,,3,,,,,0,
17,139,Sep 15,PIT,,BSN,L,3-6,,,2,1.0,1,0,0,0,0,0,0,1.12,4,,,,,4,,,,,0,
