1,105 (104),Aug 11 (1),CHW,,PHA,L,6-9,0-0,1,1,1,1,0,0,0,0,0,,0,0,0,,,,0,,1.000,1.000,1.000,2.000,9,PH
2,106,Aug 11 (2),CHW,,PHA,L,1-2,CG,3,3,0,0,0,0,0,0,0,,0,0,0,,,,0,,.250,.250,.250,.500,6,LF
