16 (15),Apr 14,ARI,,NYM,L,3-7,,17,3.0,0,1,0,1,0,P
20 (3),Apr 19,ARI,@,LAD,L,6-8,GS,21,4.0,0,0,0,0,0,P
25 (4),Apr 24,ARI,@,CHC,W,5-2,GS,27,6.2,2,1,0,3,0,P
30 (4),Apr 29,ARI,,COL,L,4-5,GS,24,5.0,1,1,0,2,0,P
35 (4),May 5,ARI,@,MIL,L,3-8,GS,24,5.0,0,0,0,0,0,P
74 (38),Jun 17,ARI,,MIL,L,5-7,GS,26,6.1,0,1,0,1,0,P
79 (4),Jun 22,ARI,,SFG,L,1-4,GS,27,7.2,1,2,0,3,0,P
84 (4),Jun 29,ARI,@,SDP,L,1-2,GS,25,6.0,1,3,0,4,0,P
89 (4),Jul 5,ARI,@,ATL,L,4-10,GS,23,3.2,0,0,0,0,0,P
94 (4),Jul 11,ARI,@,SFG,L,0-5,GS,24,5.0,0,2,0,2,0,P
