1,1,Apr 16,SLM,,IND,L,3-7,CG,4,4,1,1,0,0,0,0,0,,0,0,0,,,,0,,.250,.250,.250,.500,2,3B
2,2,Apr 17,SLM,,IND,W,5-4,CG(11),5,4,0,0,0,0,0,0,0,,0,0,1,,,,0,,.125,.125,.125,.250,2,3B
3,3,Apr 18,SLM,,IND,W,4-2,CG,5,5,0,1,0,0,0,1,0,,0,0,0,,,,0,,.154,.154,.154,.308,2,3B
4,4,Apr 19,SLM,,IND,W,9-2,CG,5,3,2,1,0,1,0,1,2,,0,0,0,,,,0,,.188,.278,.313,.590,2,3B
5,5,Apr 20,SLM,,CHI,W,3-1,CG,4,4,1,3,2,0,0,1,0,,1,0,0,,,,0,,.300,.364,.500,.864,2,3B
6,6,Apr 21,SLM,,CHI,W,4-3,CG,4,3,1,1,1,0,0,0,0,,0,0,1,,,,0,,.304,.360,.522,.882,2,3B
7,7,Apr 22,SLM,,CHI,W,5-4,CG,5,5,1,1,0,0,0,1,0,,1,0,0,,,,0,,.286,.333,.464,.798,2,3B
8,8,Apr 23,SLM,@,IND,W,3-0,CG,4,4,0,0,0,0,0,0,0,,2,0,0,,,,0,,.250,.294,.406,.700,2,3B
9,9,Apr 25,SLM,@,IND,W,4-3,CG,5,5,1,1,0,0,0,0,0,,0,0,0,,,,0,,.243,.282,.378,.660,2,3B
10,10,Apr 26,SLM,@,IND,L,3-5,CG,5,4,0,0,0,0,0,0,1,,0,0,0,,,,1,,.220,.273,.341,.614,2,3B
11,11,Apr 29,SLM,,BUF,W,6-5,CG(12),7,4,1,1,1,0,0,1,1,,0,0,2,,,,0,,.222,.286,.356,.641,2,3B
12,12,Apr 30,SLM,,BUF,W,3-2,CG,4,2,0,0,0,0,0,0,1,,0,0,1,,,,0,,.213,.288,.340,.629,2,3B
13,13,May 1,SLM,,BTT,L,1-2,CG(11),5,4,0,0,0,0,0,0,1,,0,0,0,,,,0,,.196,.281,.314,.594,2,3B
14,14,May 2 (1),SLM,,BTT,L,3-4,CG,4,4,2,2,1,0,0,0,0,,0,0,0,,,,0,,.218,.295,.345,.641,2,3B
15,15,May 2 (2),SLM,,BTT,W,7-5,CG,5,3,0,0,0,0,0,0,1,,0,0,1,,,,2,,.207,.292,.328,.620,2,3B
16,16,May 4,SLM,,BAL,L,0-3,CG,4,4,0,1,1,0,0,0,0,,2,0,0,,,,0,,.210,.290,.339,.629,2,3B
17,17,May 5,SLM,,BAL,L,6-8,CG,5,3,2,1,0,0,1,1,1,,0,0,1,,,,0,,.215,.301,.385,.686,2,3B
18,18,May 6,SLM,,BAL,L,7-8,CG,5,3,1,1,0,0,0,0,2,,0,0,0,,,,0,,.221,.321,.382,.703,2,3B
19,19,May 7,SLM,,PBS,L,7-15,CG,5,4,2,3,0,0,0,0,1,,1,0,0,,,,0,,.250,.349,.403,.752,2,3B
20,20,May 8,SLM,,PBS,W,7-6,CG,4,4,0,2,0,0,0,2,0,,1,0,0,,,,0,,.263,.356,.408,.764,2,3B
21,21,May 9,SLM,,PBS,L,2-5,CG,4,4,0,1,0,0,0,0,0,,0,0,0,,,,0,,.263,.352,.400,.752,2,3B
22,22,May 10,SLM,@,CHI,W,5-4,CG,5,3,0,1,1,0,0,0,2,,0,0,0,,,,0,,.265,.365,.410,.774,2,3B
23,23,May 14,SLM,@,BTT,L,1-4,CG,4,4,0,0,0,0,0,0,0,,1,0,0,,,,0,,.253,.350,.391,.741,2,3B
24,24,May 15,SLM,@,BTT,L,6-12,CG,5,5,1,1,0,0,0,1,0,,0,0,0,,,,0,,.250,.343,.380,.723,2,3B
25,25,May 16,SLM,@,BTT,W,5-3,CG,5,5,0,2,1,0,0,1,0,,1,0,0,,,,0,,.258,.345,.392,.737,2,3B
26,26,May 18,SLM,@,BUF,W,6-3,CG,5,5,3,4,2,0,0,2,0,,1,0,0,,,,1,,.284,.365,.431,.797,2,3B
27,27,May 19,SLM,@,BUF,L,3-11,CG,4,4,1,1,0,0,0,0,0,,0,0,0,,,,0,,.283,.361,.425,.786,2,3B
28,28,May 20,SLM,@,BUF,L,1-2,CG,4,4,0,1,1,0,0,0,0,,0,0,0,,,,0,,.282,.358,.427,.785,2,3B
29,29,May 21,SLM,@,PBS,L,5-10,CG,5,4,1,0,0,0,0,0,1,,1,0,0,,,,1,,.272,.352,.412,.764,2,3B
30,30,May 22,SLM,@,PBS,T,3-3,CG,4,4,0,1,0,0,0,0,0,,1,0,0,,,,0,,.271,.348,.407,.755,2,3B
31,31,May 23,SLM,@,PBS,L,0-3,CG,4,2,0,1,0,0,0,0,2,,0,0,0,,,,1,,.275,.360,.408,.769,2,3B
32,32,May 24,SLM,@,IND,W,9-3,CG,5,5,1,1,1,0,0,1,0,,1,0,0,,,,0,,.272,.355,.408,.763,2,3B
33,33,May 25,SLM,@,BAL,L,5-6,CG,4,4,0,1,0,0,0,1,0,,1,0,0,,,,0,,.271,.352,.403,.755,2,3B
34,34,May 26,SLM,@,BAL,L,2-3,GS-0,2,2,0,0,0,0,0,0,0,,1,0,0,,,,0,,.267,.347,.397,.744,2,3B
35,36 (1),May 29,SLM,,KCP,W,5-0,CG,4,4,0,2,0,0,0,0,0,,0,0,0,,,,0,,.274,.351,.400,.751,2,3B
36,37,May 30 (1),SLM,,KCP,L,2-4,CG,5,5,1,1,0,0,1,2,0,,0,0,0,,,,0,,.271,.346,.414,.760,2,3B
37,38,May 30 (2),SLM,,KCP,W,4-3,CG,5,4,1,1,0,0,0,1,1,,0,0,0,,,,0,,.271,.348,.410,.758,2,3B
38,39,May 31,SLM,,KCP,L,3-5,CG(10),5,4,0,2,1,0,0,1,1,,0,0,0,,,,0,,.277,.355,.419,.774,2,3B
39,40,Jun 1,SLM,,IND,L,4-5,CG,5,5,0,0,0,0,0,0,0,,0,0,0,,,,0,,.268,.345,.405,.750,2,3B
40,41,Jun 2,SLM,,IND,W,3-2,CG,4,3,1,0,0,0,0,0,0,,0,1,0,,,,0,,.263,.343,.397,.740,2,3B
41,42,Jun 3,SLM,,IND,L,6-9,CG,4,4,1,2,1,0,0,0,0,,0,0,0,,,,0,,.269,.346,.406,.753,2,3B
42,43,Jun 4,SLM,,IND,L,6-7,CG,5,3,1,1,0,0,0,0,1,,0,0,1,,,,0,,.270,.350,.405,.755,2,3B
43,44,Jun 5,SLM,@,KCP,W,2-1,CG(10),4,4,0,0,0,0,0,0,0,,0,0,0,,,,0,,.263,.342,.395,.737,2,3B
44,45,Jun 6,SLM,@,KCP,L,4-7,CG,4,4,1,2,0,0,0,0,0,,0,0,0,,,,0,,.269,.346,.398,.743,2,3B
45,46,Jun 7,SLM,@,KCP,W,15-6,CG,6,5,2,0,0,0,0,0,1,,0,0,0,,,,0,,.261,.340,.386,.726,2,3B
46,47,Jun 8,SLM,,PBS,L,2-3,CG,4,4,0,0,0,0,0,0,0,,0,0,0,,,,0,,.256,.333,.378,.711,2,3B
47,48,Jun 9,SLM,,PBS,W,6-5,CG,4,4,3,1,0,0,0,0,0,,0,0,0,,,,1,,.255,.332,.375,.707,2,3B
48,49,Jun 10,SLM,,PBS,W,13-8,CG,5,3,2,1,0,0,0,1,2,,1,0,0,,,,0,,.257,.338,.374,.712,2,3B
49,50,Jun 11,SLM,,PBS,L,2-7,CG,5,4,1,2,0,0,0,0,1,,0,0,0,,,,0,,.262,.344,.377,.721,2,3B
50,51,Jun 12,SLM,,BUF,L,0-1,CG,4,4,0,1,0,0,0,0,0,,0,0,0,,,,0,,.262,.342,.374,.717,2,3B
51,52,Jun 13 (1),SLM,,BUF,W,7-4,CG,4,4,2,2,0,0,0,1,0,,1,0,0,,,,0,,.266,.345,.377,.722,2,3B
52,53,Jun 13 (2),SLM,,BUF,L,0-10,CG,4,4,0,0,0,0,0,0,0,,0,0,0,,,,0,,.261,.339,.369,.709,2,3B
53,54,Jun 14,SLM,,BUF,L,2-9,CG,4,3,0,0,0,0,0,0,1,,0,0,0,,,,0,,.257,.338,.364,.702,2,3B
54,55,Jun 15,SLM,,BUF,L,2-4,CG(11),5,5,0,0,0,0,0,0,0,,0,0,0,,,,0,,.251,.331,.355,.686,2,3B
55,56,Jun 16,SLM,,BTT,W,13-12,CG(12),7,6,1,2,0,0,0,2,1,,0,0,0,,,,1,,.253,.333,.355,.688,6,3B
56,57,Jun 17,SLM,,BTT,L,1-3,GS-0,2,2,0,0,0,0,0,1,0,,0,0,0,,,,0,,.251,.331,.352,.682,6,3B
57,58,Jun 18,SLM,,BTT,L,4-6,CG,4,4,0,0,0,0,0,0,0,,0,0,0,,,,0,,.247,.325,.345,.671,6,3B
58,59,Jun 19,SLM,,BTT,L,6-8,CG,4,4,1,1,0,0,0,1,0,,0,0,0,,,,0,,.247,.324,.344,.668,6,3B
59,60,Jun 20,SLM,,BAL,L,2-3,GS-0,3,3,0,1,1,0,0,0,0,,0,0,0,,,,0,,.248,.324,.348,.672,6,3B
60,61,Jun 21,SLM,,BAL,L,4-8,GS-0,3,3,0,0,0,0,0,0,0,,0,0,0,,,,0,,.245,.320,.343,.664,6,3B
61,63 (1),Jun 23,SLM,,BAL,L,5-8,CG,4,3,1,1,0,0,0,1,1,,0,0,0,,,,1,,.246,.323,.343,.666,5,3B
62,64,Jun 24,SLM,,CHI,L,1-5,GS-0,3,3,0,0,0,0,0,0,0,,0,0,0,,,,0,,.243,.320,.339,.658,5,3B
63,65,Jun 25,SLM,,CHI,L,8-13,GS-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.243,.320,.339,.658,5,3B
64,68 (2),Jul 1,SLM,@,KCP,W,7-4,CG,5,5,0,1,1,0,0,2,0,,0,0,0,,,,0,,.242,.317,.340,.658,5,3B
65,69,Jul 2,SLM,@,KCP,L,1-9,CG,4,4,1,1,0,0,0,0,0,,0,0,0,,,,0,,.242,.316,.339,.655,5,3B
66,70,Jul 4 (1),SLM,@,KCP,W,4-0,CG,4,4,0,0,0,0,0,0,0,,0,0,0,,,,0,,.238,.312,.333,.645,5,3B
67,71,Jul 4 (2),SLM,@,KCP,W,1-0,CG(8),3,3,0,1,1,0,0,0,0,,0,0,0,,,,0,,.239,.312,.337,.649,5,3B
68,72,Jul 5,SLM,@,IND,W,6-3,CG,5,4,1,0,0,0,0,0,1,,1,0,0,,,,1,,.236,.310,.332,.642,5,3B
69,73,Jul 7,SLM,@,IND,L,4-7,CG,4,4,1,1,0,0,0,0,0,,0,0,0,,,,0,,.236,.309,.331,.640,5,3B
70,74,Jul 8,SLM,@,IND,W,6-3,CG,5,4,0,3,0,0,0,1,0,,0,1,0,,,,0,,.243,.318,.337,.655,5,3B
71,75,Jul 9,SLM,,KCP,L,0-4,CG,4,4,0,1,0,0,0,0,0,,0,0,0,,,,0,,.244,.317,.336,.652,5,3B
72,76,Jul 11,SLM,,KCP,W,6-3,CG,4,4,0,4,0,0,0,3,0,,0,0,0,,,,0,,.255,.326,.345,.671,5,3B
73,77,Jul 12,SLM,,KCP,W,4-1,CG,4,2,0,0,0,0,0,0,2,,0,0,0,,,,0,,.253,.328,.343,.671,5,3B
