1,140,Sep 5,SFG,,ARI,L,2-7,9-GF,,99,1.0,2,0,0,0,1,0,0,0.00,5,20,13,3,4,2,2,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.01,0.001,0.49, 9t --- 0 out d6, 9t end d 6
2,146,Sep 19,SFG,,HOU,L,3-10,9-GF,,13,1.0,1,3,3,2,2,1,1,13.50,7,30,17,4,6,0,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,-0.001,-2.51, 9t --- 0 out d7, 9t end d10
