2 (1),Apr 14,NYY,@,BOS,L,1-2,CG,0,8.0,0,2,0,2,0,
48 (45),Jun 10,NYY,,CHW,L,1-5,,0,1.0,0,0,0,0,0,
52 (3),Jun 14,NYY,,DET,L,5-6,GF,0,3.0,0,1,0,1,0,
54 (1),Jun 17,NYY,,SLB,L,4-7,,0,0.1,0,0,0,0,0,
61 (6),Jun 24,NYY,@,WSH,L,0-3,GF,0,1.0,0,0,0,0,0,
63 (1),Jun 27 (1),NYY,@,BOS,L,3-10,GF,0,3.0,0,0,0,0,0,
75 (11),Jul 9,NYY,@,CHW,L,0-2,GF,0,2.0,0,1,0,1,0,
80 (4),Jul 14,NYY,@,SLB,L,1-11,GF,0,5.0,0,2,0,2,0,
88 (7),Jul 21,NYY,@,DET,L,1-6,GF,0,6.0,1,2,0,3,0,
91 (2),Jul 26,NYY,,CLE,W,4-3,CG,0,9.0,0,0,0,0,0,
92,Jul 29 (1),NYY,,CLE,L,2-6,CG,0,9.0,2,0,0,2,0,
95 (2),Jul 31,NYY,,CHW,W,3-1,CG,0,9.0,0,4,0,4,0,
98 (2),Aug 5,NYY,,DET,L,5-10,GF,0,7.0,1,0,0,1,0,
101 (2),Aug 8,NYY,,SLB,L,4-6,GF,0,1.0,0,0,0,0,0,
102,Aug 9,NYY,,SLB,W,6-5,CG,0,9.0,2,0,0,2,0,
103,Aug 11,NYY,,SLB,W,6-2,CG,0,9.0,0,5,0,5,0,
106 (2),Aug 15,NYY,@,CHW,L,2-3,CG,0,8.0,2,2,0,4,0,
110 (3),Aug 20 (1),NYY,@,SLB,L,1-2,CG,0,8.0,0,5,0,5,1,
115 (4),Aug 23 (2),NYY,@,DET,W,4-2,CG,0,9.0,0,2,0,2,0,
118 (2),Aug 26,NYY,@,CLE,L,0-3,CG,0,8.0,0,3,0,3,0,
120 (1),Aug 30 (1),NYY,,PHA,W,5-0,CG,0,9.0,0,1,0,1,0,
121,Aug 30 (2),NYY,,PHA,W,6-4,GF,0,1.0,0,0,0,0,0,
125 (3),Sep 3,NYY,@,BOS,W,11-4,CG,0,9.0,0,2,0,2,0,
130 (4),Sep 8,NYY,@,WSH,W,4-0,CG,0,9.0,0,2,0,2,0,
134 (3),Sep 12,NYY,,SLB,W,10-3,CG,0,9.0,0,0,0,0,0,
137 (2),Sep 16,NYY,,DET,L,3-4,CG,0,9.0,0,2,0,2,0,
141 (3),Sep 20,NYY,,CLE,W,7-3,CG,0,9.0,0,0,0,0,0,
143 (1),Sep 23,NYY,,CLE,W,3-1,CG,0,9.0,0,1,0,1,0,
146 (2),Sep 27,NYY,,WSH,L,3-8,GS,0,4.0,0,1,0,1,0,
151 (4),Oct 3 (1),NYY,@,PHA,L,10-13,CG,0,8.0,0,4,0,4,0,
