25 (24),May 16,NYY,,SLB,W,1-0,GF,0, ,1,1,0,2,0,
31 (5),May 25,NYY,,CLE,W,2-1,GF,0, ,0,0,0,0,0,
36 (4),May 29 (2),NYY,,PHA,W,12-2,GF,0, ,0,0,0,0,0,
47 (10),Jun 11,NYY,@,CLE,L,3-4,GF,0, ,4,1,0,5,0,
54 (6),Jun 19,NYY,,WSH,W,9-0,GF,0, ,2,0,0,2,1,
87 (32),Jul 22,NYY,,SLB,T,4-4,GF,0,7.0,9,0,0,9,1,
