23,50,Jun 6,MIL,,BAL,L,7-8,4-5,BS(1),99,0.1,3,2,2,0,1,0,1,54.00,5,19,10,3,3,1,2,0,1,0,,2,2,0,0,0,4,1,0,0,0,0,0,1.69,-0.350,-2.56, 4t 12- 2 out a1, 5t 12- 0 out a1
24,52,Jun 8,MIL,,TOR,L,5-11,9-9,,1,0.0,3,4,3,1,0,0,0,135.00,4,16,7,1,0,2,1,1,0,0,,0,0,1,0,0,3,0,0,0,0,0,0,.35,-0.059,-2.83, 9t --- 0 out d2, 9t 123 0 out d3
