2 (1),Apr 4,COL,@,MIL,W,6-5,GS,24,5.2,0,0,0,0,0,P
7 (4),Apr 9,COL,,LAD,L,6-10,GS,24,5.0,0,0,0,0,0,P
12 (4),Apr 14,COL,@,SFG,L,2-8,GS,18,4.0,0,1,0,1,0,P
16 (3),Apr 19,COL,@,LAD,L,2-4,GS,23,5.0,0,0,1,1,0,P
20 (3),Apr 24,COL,,WSN,W,8-4,GS,23,5.2,0,3,0,3,1,P
25 (4),Apr 29,COL,@,ARI,W,7-6,GS,25,5.0,0,1,0,1,0,P
31 (5),May 6,COL,,ARI,W,9-1,GS,24,6.0,0,2,1,3,0,P
38 (6),May 13,COL,,LAD,L,0-4,GS,24,5.2,0,0,0,0,0,P
43 (4),May 19,COL,@,CIN,W,12-6,GS,24,6.0,0,2,0,2,0,P
49 (5),May 25,COL,@,PHI,L,1-2,GS,28,7.0,1,3,0,4,1,P
54 (4),May 30,COL,,SEA,L,4-10,GS,26,5.0,0,0,0,0,0,P
75 (20),Jun 22,COL,,ARI,L,3-10,GF,5,1.0,0,0,0,0,0,P
78 (2),Jun 25,COL,@,LAD,L,6-12,GS,13,2.1,1,1,0,2,0,P
144 (65),Sep 11,COL,@,ARI,W,5-4,,13,4.0,0,1,0,1,0,P
149 (4),Sep 16,COL,,SDP,W,16-0,GS,21,6.0,0,1,0,1,0,P
153 (3),Sep 21,COL,@,SDP,L,0-3,GS,24,5.2,0,1,0,1,0,P
158 (4),Sep 26,COL,,MIA,W,6-0,GS,23,7.0,0,1,0,1,0,P
