21,2 (1),Apr 4,COL,@,MIL,W,6-5,GS-6,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.333,.333,.333,.667,9,.93,-0.048,-0.53,,,P
22,7 (4),Apr 9,COL,,LAD,L,6-10,GS-5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.333,.333,.333,.667,9,1.06,-0.021,-0.24,,,P
23,12 (4),Apr 14,COL,@,SFG,L,2-8,GS-5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.250,.250,.250,.500,9,.67,-0.017,-0.16,,,P
24,16 (3),Apr 19,COL,@,LAD,L,2-4,GS-6,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.167,.167,.167,.333,9,1.03,-0.057,-0.46,,,P
25,20 (3),Apr 24,COL,,WSN,W,8-4,GS-6,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.125,.125,.125,.250,9,1.36,-0.075,-0.89,,,P
26,25 (4),Apr 29,COL,@,ARI,W,7-6,GS-6,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.111,.111,.111,.222,9,1.30,-0.048,-0.50,,,P
27,31 (5),May 6,COL,,ARI,W,9-1,GS-7,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.083,.083,.083,.167,9,.35,-0.028,-1.10,,,P
28,38 (6),May 13,COL,,LAD,L,0-4,GS-6,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.071,.071,.071,.143,9,1.24,-0.067,-0.68,,,P
29,43 (4),May 19,COL,@,CIN,W,12-6,GS-7,4,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,.063,.118,.063,.180,9,.48,-0.028,-1.27,,,P
30,49 (5),May 25,COL,@,PHI,L,1-2,GS-8,3,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,.056,.105,.056,.161,9,1.00,-0.066,-0.66,,,P
31,54 (4),May 30,COL,,SEA,L,4-10,GS-5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.053,.100,.053,.153,9,.62,-0.026,-0.61,,,P
32,75 (20),Jun 22,COL,,ARI,L,3-10,9-9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.053,.100,.053,.153,4,,,,,,P
33,78 (2),Jun 25,COL,@,LAD,L,6-12,GS-3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.050,.095,.050,.145,9,.71,-0.017,-0.30,,,P
34,144 (65),Sep 11,COL,@,ARI,W,5-4,4-8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.048,.091,.048,.139,9,.58,-0.016,-0.12,,,P
35,149 (4),Sep 16,COL,,SDP,W,16-0,GS-6,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.045,.087,.045,.132,9,.85,-0.025,-0.44,,,P
36,153 (3),Sep 21,COL,@,SDP,L,0-3,GS-6,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.042,.080,.042,.122,9,1.05,-0.056,-0.45,,,P
37,158 (4),Sep 26,COL,,MIA,W,6-0,GS-8,3,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,.038,.074,.038,.113,9,.34,-0.020,-0.81,,,P
