1,3,Apr 16,CIN,,CHC,L,5-10,,,99,4.2,8,6,0,3,3,0,1,0.00,25,,,,,21,,,,,,
2,6,Apr 24,CIN,,STL,W,10-6,GS-,,7,0.1,0,1,0,4,0,0,0,0.00,4,45,,,,0,,,,,,
3,18,May 13,CIN,,BRO,L,2-8,,,18,6.0,6,3,0,1,3,0,0,0.00,23,,,,,22,,,,,,
4,28,May 24,CIN,,BSN,L,0-3,,,10,1.2,0,1,0,0,2,0,0,0.00,6,,,,,6,,,,,,
5,32,May 29,CIN,,STL,L,7-10,,,4,1.2,1,2,0,3,2,0,0,0.00,10,,,,,7,,,,,,
6,33,May 30(1),CIN,@,PIT,L,7-13,,,0,2.0,0,0,0,3,0,0,0,0.00,8,,,,,5,,,,,,
7,35,Jun 1,CIN,@,NYG,L,2-5,GS-,,1,0.1,1,2,0,3,1,0,0,0.00,4,43,,,,1,,,,,,
