1,147 (146),Sep 22 (1),PIT,,CHC,W,3-2,9-10,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,9,,,,PR
2,152 (4),Sep 27,PIT,,CIN,W,4-3,GS-13,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,8,1.22,-0.153,-1.31,SS
3,153,Sep 30,PIT,,MLN,L,2-13,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,7,.00,0.000,-0.23,SS
