27,8 (7),Apr 16,WSN,,PHI,W,8-2,8-GF,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,1.000,,,9,.03,0.002,0.22,LF
28,9,Apr 17,WSN,,FLA,L,2-3,8-GF(10),1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,9,.29,0.015,0.22,RF
29,10,Apr 18,WSN,,FLA,L,6-9,GS-8,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.250,.400,.500,.900,7,.18,-0.014,-0.42,CF
