269,1,Apr 13,CHC,,STL,W,5-2,CG,4,4,1,1,0,0,0,1,0,,1,0,0,,,,0,0,.250,.250,.250,.500,6,LF
270,2,Apr 15,CHC,,STL,W,11-4,CG,5,4,3,3,1,0,0,1,1,,0,0,0,,,,0,0,.500,.556,.625,1.181,6,LF
271,3,Apr 18,CHC,,PIT,W,7-4,CG,4,4,1,1,1,0,0,0,0,,0,0,0,,,,0,0,.417,.462,.583,1.045,6,LF
272,4,Apr 19,CHC,,PIT,L,2-14,CG,4,3,0,0,0,0,0,0,1,,0,0,0,,,,0,0,.333,.412,.467,.878,6,LF
273,5,Apr 20,CHC,,PIT,L,5-6,CG,5,5,2,2,0,0,0,0,0,,0,0,0,,,,0,0,.350,.409,.450,.859,6,LF
274,6,Apr 23,CHC,@,STL,W,5-1,CG,4,4,1,2,1,0,0,0,0,,1,0,0,,,,0,0,.375,.423,.500,.923,6,LF
275,7,Apr 24,CHC,@,STL,W,8-7,CG,5,3,1,1,0,0,0,1,0,,0,2,0,,,,0,0,.370,.452,.481,.933,6,LF
276,8,Apr 25,CHC,@,CIN,W,3-2,CG,4,4,0,1,0,0,0,0,0,,0,0,0,,,,0,1,.355,.429,.452,.880,6,LF
277,9,Apr 26,CHC,@,CIN,L,3-5,CG,4,4,0,1,0,0,0,1,0,,0,0,0,,,,0,0,.343,.410,.429,.839,6,LF
278,10,Apr 27,CHC,@,CIN,L,1-2,GS-0,3,3,0,0,0,0,0,0,0,,1,0,0,,,,0,0,.316,.381,.395,.776,6,LF
279,11,Apr 29,CHC,@,PIT,L,0-3,CG,4,4,0,1,0,0,0,0,0,,0,0,0,,,,0,0,.310,.370,.381,.751,6,LF
280,12,May 1,CHC,,PIT,L,0-2,CG,3,3,0,0,0,0,0,0,0,,1,0,0,,,,0,0,.289,.347,.356,.702,6,LF
281,13,May 2,CHC,,PIT,L,3-4,CG,4,4,0,1,0,0,0,1,0,,0,0,0,,,,0,0,.286,.340,.347,.687,6,LF
282,14,May 4,CHC,,CIN,W,3-1,CG,4,4,0,3,0,0,0,1,0,,0,0,0,,,,0,0,.321,.368,.377,.746,6,LF
283,15,May 5,CHC,,CIN,L,7-11,CG,5,3,2,2,0,0,0,1,1,,0,0,1,,,,0,0,.339,.393,.393,.786,6,1B LF
284,16,May 6,CHC,,CIN,W,8-7,GS-0,2,1,1,1,0,0,0,0,0,,0,1,0,,,,0,0,.351,.413,.404,.816,6,LF
285,22 (5),May 16,CHC,@,BSN,L,1-7,0-0,1,0,0,0,0,0,0,0,1,,0,0,0,,,,0,0,.351,.422,.404,.825,9,PH
286,23,May 17,CHC,@,BSN,L,4-8,0-0,1,1,0,1,0,0,0,0,0,,0,0,0,,,,0,1,.362,.431,.414,.845,9,PH
287,24,May 18,CHC,@,NYG,L,2-3,0-0,1,0,0,0,0,0,0,0,1,,0,0,0,,,,0,0,.362,.439,.414,.853,9,PH
288,25,May 19,CHC,@,NYG,W,5-3,CG,5,3,0,0,0,0,0,0,2,,1,0,0,,,,0,0,.344,.437,.393,.830,1,RF
