1,143 (142),Sep 16,PHI,@,STL,L,3-4,CG,4,4,0,0,0,0,0,0,0,,2,0,0,,,,0,0,.000,.000,.000,.000,9,P
2,148 (4),Sep 22,PHI,@,CIN,L,4-5,GS-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,9,P
