1006,34,May 15,TEX,,CHW,W,6-4,CG(11),5,5,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,.299,.364,.537,.902,3,1.38,-0.024,-0.23,RF
1007,35,May 16,TEX,,CHW,L,8-15,CG,5,5,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.295,.359,.525,.884,3,.12,-0.013,0.00,RF
1008,36,May 17,TEX,,SEA,L,9-16,CG,5,5,2,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,.306,.366,.549,.915,3,.81,0.086,2.28,RF
1009,37,May 18,TEX,,SEA,W,3-2,CG,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.304,.364,.541,.904,3,1.26,-0.051,-0.58,RF
1010,38,May 19,TEX,,SEA,W,4-3,CG,4,4,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,.296,.355,.526,.881,3,1.12,-0.075,-0.36,RF
1011,39,May 20,TEX,,SEA,L,4-7,CG,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,.288,.347,.513,.860,3,1.14,-0.198,-1.35,RF
1012,40,May 21,TEX,,CAL,W,6-4,CG(10),5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.286,.343,.503,.846,3,1.74,-0.219,-0.99,RF
1013,42 (1),May 23,TEX,,CAL,L,2-6,CG,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,.291,.346,.509,.855,3,.43,0.013,0.09,RF
1014,43,May 24,TEX,@,CLE,L,1-4,CG,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.286,.341,.500,.841,3,.69,-0.053,-0.45,RF
1015,44,May 25,TEX,@,CLE,W,5-1,CG,4,4,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.291,.344,.517,.861,3,.58,0.039,0.69,RF
1016,45,May 26,TEX,@,CLE,L,6-7,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,.286,.342,.509,.851,3,1.07,-0.052,-0.50,RF
1017,46,May 28,TEX,@,BOS,L,1-4,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.279,.335,.497,.832,3,.43,-0.045,-0.60,DH
1018,47,May 29,TEX,@,BOS,L,1-15,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,.273,.328,.486,.815,3,.49,0.095,0.63,DH P
1019,48,May 30,TEX,@,BOS,L,5-6,10-10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.272,.327,.484,.810,7,3.11,-0.078,-0.32,PH
1020,49,May 31,TEX,@,MIN,W,1-0,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.266,.320,.473,.794,3,.76,-0.081,-0.90,DH
1021,57 (7),Jun 10,TEX,,MIN,L,5-6,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.265,.319,.471,.790,1,1.86,-0.046,-0.16,PH RF
1022,58,Jun 11,TEX,,CLE,L,3-8,CG,5,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.263,.316,.479,.795,3,.87,-0.040,-0.67,RF
1023,59,Jun 12,TEX,,CLE,L,9-10,CG,5,5,1,2,0,0,0,2,0,0,1,0,0,0,0,0,1,0,.266,.318,.477,.795,3,1.52,0.114,0.51,RF
1024,60,Jun 13,TEX,,CLE,W,5-1,GS-9,4,4,2,2,1,0,0,1,0,0,1,0,0,0,1,0,0,1,.271,.321,.483,.804,3,.48,0.096,1.45,RF
1025,61,Jun 14,TEX,@,CAL,L,2-8,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.266,.316,.473,.789,3,.77,-0.102,-1.27,DH
1026,62,Jun 15,TEX,@,CAL,W,6-5,CG,5,4,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.265,.317,.469,.787,3,.40,0.030,0.15,DH
1027,63,Jun 16,TEX,@,CAL,L,2-5,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,.265,.316,.465,.781,3,.90,-0.114,-1.24,DH
1028,64,Jun 17,TEX,@,CAL,W,18-2,CG,6,3,2,1,0,0,1,3,1,0,1,1,0,1,0,0,0,0,.266,.321,.477,.798,3,.44,0.116,0.80,DH
1029,65,Jun 18,TEX,@,SEA,L,2-3,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.261,.316,.468,.784,3,1.12,-0.126,-0.90,RF
1030,66,Jun 19,TEX,@,SEA,L,5-6,CG,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.261,.315,.465,.779,3,1.22,-0.112,-0.43,RF
1031,68 (1),Jun 21,TEX,@,CHW,L,6-7,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.260,.313,.463,.776,1,4.04,-0.115,-0.37,PH
1032,70 (1),Jun 23,TEX,@,CHW,L,4-7,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.255,.308,.455,.763,6,.88,-0.096,-1.16,DH
