33 (32),May 15,CIN,@,PIT,L,9-12,GF,7,2.0,0,0,0,0,0,PH 2B
43 (9),May 26,CIN,,PHI,W,2-0,GS,24,7.0,2,2,1,5,1,2B
49 (5),Jun 2,CIN,@,PHI,L,2-4,GF,8,2.0,0,1,0,1,0,PH 2B
57 (7),Jun 11,CIN,@,LAD,L,1-11,GF,10,3.0,0,1,0,1,0,2B
68 (10),Jun 23,CIN,,SDP,W,5-4,CG,38,9.0,1,1,0,2,0,2B
69,Jun 24,CIN,,SDP,L,6-7,GS,40,9.0,2,5,2,9,0,2B
