421,14 (13),Apr 26,MON,,HOU,L,0-2,5-8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1.000,,,5,1.58,0.065,0.37,C
422,15,Apr 27,MON,,HOU,L,2-4,CG,3,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.333,.500,.333,.833,7,1.12,0.020,0.35,C
423,16,Apr 29,MON,,CIN,W,9-6,CG,4,4,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,.429,.500,.571,1.071,7,.35,0.053,1.60,C
424,17,Apr 30,MON,,CIN,L,3-4,GS-8,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.300,.364,.400,.764,7,1.03,-0.076,-0.58,C
425,18,May 1 (1),MON,,CIN,W,5-4,GS-9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.214,.267,.286,.552,7,.56,-0.056,-1.38,C
426,31 (12),May 17,MON,,LAD,W,3-2,14-15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.200,.250,.267,.517,2,4.29,-0.106,-0.41,PH
