13 (12),Apr 11,OAK,@,LAD,W,16-6,GF,5,1.0,0,0,0,0,0,2B
49 (35),May 23,OAK,,SEA,L,0-1,GS,31,8.0,0,1,0,1,0,2B
55 (5),May 29,OAK,,TBR,L,3-4,GS,28,7.0,3,1,1,5,0,2B
71 (15),Jun 16,OAK,,LAA,W,6-4,CG,35,9.0,2,2,0,4,0,2B
72,Jun 17,OAK,,LAA,W,6-5,CG,46,11.0,4,4,1,9,1,2B
74 (1),Jun 20,OAK,@,SDP,W,12-4,CG,39,9.0,6,2,0,8,0,2B
75,Jun 22 (1),OAK,@,CHW,W,11-2,CG,36,9.0,1,1,0,2,0,2B
76,Jun 22 (2),OAK,@,CHW,L,4-6,CG,37,8.0,2,2,0,4,0,2B
77,Jun 23,OAK,@,CHW,W,7-6,CG,40,9.0,2,3,0,5,1,2B
78,Jun 24,OAK,@,CHW,L,3-10,CG,36,8.0,2,0,0,2,0,2B
79,Jun 25,OAK,@,DET,W,5-4,CG,39,9.0,1,2,0,3,0,2B
80,Jun 26,OAK,@,DET,W,9-7,CG,45,9.0,3,3,0,6,0,2B
81,Jun 27,OAK,@,DET,W,3-0,CG,34,9.0,1,3,0,4,0,SS
83 (1),Jun 29,OAK,,CLE,W,3-1,CG,34,9.0,0,2,0,2,0,2B
84,Jun 30,OAK,,CLE,W,7-2,CG,32,9.0,2,0,0,2,0,2B
85,Jul 1,OAK,,CLE,L,3-15,GF,6,1.0,0,0,0,0,0,PH 2B
100 (14),Jul 22,OAK,,SFG,W,6-5,GS,36,9.0,1,5,0,6,1,2B
101,Jul 23,OAK,@,TEX,W,15-3,GF,12,3.0,0,0,0,0,0,2B
108 (6),Jul 30,OAK,,TOR,W,10-1,GF,4,1.0,0,0,0,0,0,PH 2B
110 (1),Aug 1,OAK,,TOR,W,8-3,CG,40,9.0,2,2,0,4,1,2B
144 (33),Sep 9,OAK,,TEX,W,7-3,CG,35,9.0,2,2,0,4,1,2B
146 (1),Sep 12,OAK,@,BAL,W,10-0,GF,9,3.0,0,0,0,0,0,PH 2B
152 (5),Sep 19,OAK,,LAA,W,10-0,GF,7,2.0,0,1,0,1,0,PH 2B
153,Sep 20,OAK,,LAA,W,21-3,GF,11,3.0,0,1,0,1,0,PH 2B
156 (2),Sep 23,OAK,,MIN,L,1-5,GF,6,2.0,2,1,0,3,1,2B
159 (2),Sep 26,OAK,@,SEA,W,9-3,GF,4,1.0,0,1,0,1,0,2B
161 (1),Sep 29,OAK,@,LAA,W,5-2,GF,5,1.0,0,0,0,0,0,2B
162,Sep 30,OAK,@,LAA,L,4-5,GF,27,7.0,2,0,0,2,0,SS
