113 (112),Aug 9,KCR,,BOS,W,9-6,,8,2.1,1,0,0,1,0,P
139 (25),Sep 4,KCR,,SEA,L,4-6,,5,1.0,1,1,0,2,0,P
140,Sep 5,KCR,,SEA,W,7-6,,3,1.0,0,0,0,0,0,P
147 (6),Sep 13,KCR,@,DET,L,3-6,,5,1.2,0,0,0,0,0,P
152 (4),Sep 18,KCR,,CLE,W,7-2,,2,0.2,0,0,0,0,0,P
154 (1),Sep 21,KCR,,TEX,L,1-3,,3,0.2,0,0,0,0,0,P
156 (1),Sep 23,KCR,@,SEA,W,6-5,,5,1.0,0,1,0,1,0,P
