1,146 (145),Sep 16,WSH,@,CLE,L,1-5,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.250,.250,.250,.500,1,.99,-0.084,-0.41,CF
2,147,Sep 19,WSH,@,BOS,L,0-2,CG,4,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.333,.500,.333,.833,1,1.08,0.061,0.64,CF
3,148,Sep 20,WSH,@,BOS,L,0-2,GS-9,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.333,.455,.333,.788,3,1.04,-0.068,-0.50,CF
4,149,Sep 21,WSH,@,BOS,L,0-2,GS-7,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.333,.429,.333,.762,6,1.26,0.000,-0.14,CF
5,150,Sep 22,WSH,@,BAL,L,0-2,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.250,.333,.250,.583,4,1.78,-0.176,-1.28,CF
6,151,Sep 23,WSH,@,BAL,L,2-3,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.200,.273,.200,.473,6,1.32,-0.129,-0.91,LF
7,152,Sep 24,WSH,@,BAL,L,0-2,CG,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.217,.280,.261,.541,5,1.38,-0.063,-0.59,CF
8,153,Sep 26 (1),WSH,,BOS,L,4-6,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.185,.241,.222,.464,6,.87,-0.091,-0.74,CF
9,154,Sep 26 (2),WSH,,BOS,L,1-3,CG,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.200,.250,.233,.483,6,.92,-0.059,-0.34,CF
10,155,Sep 27,WSH,,BOS,L,5-9,CG,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.206,.250,.235,.485,7,.79,-0.024,-0.37,CF
11,156,Sep 28,WSH,,BOS,L,4-6,7-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.200,.243,.229,.472,7,1.43,-0.040,-0.21,CF
