99,1,Apr 14,BSN,,NYG,W,3-2,CG(11),5,4,1,0,0,0,0,0,1,,0,0,0,,,,0,,.000,.200,.000,.200,3,CF
100,2,Apr 15,BSN,,NYG,W,5-4,CG,4,3,1,1,0,0,0,0,1,,0,0,0,,,,0,,.143,.333,.143,.476,3,CF
101,3,Apr 16,BSN,,NYG,L,1-3,CG,4,4,0,0,0,0,0,0,0,,2,0,0,,,,0,,.091,.231,.091,.322,3,CF
102,4,Apr 20,BSN,@,NYG,L,0-4,CG,3,3,0,1,0,0,0,0,0,,0,0,0,,,,0,,.143,.250,.143,.393,3,CF
103,5,Apr 21,BSN,@,NYG,L,2-3,CG,4,4,1,0,0,0,0,0,0,,2,0,0,,,,0,,.111,.200,.111,.311,3,CF
104,6,Apr 22,BSN,@,PHI,L,0-3,CG,3,3,0,0,0,0,0,0,0,,0,0,0,,,,0,,.095,.174,.095,.269,3,CF
105,7,Apr 23,BSN,@,PHI,L,0-4,CG,4,4,0,1,0,0,0,0,0,,1,0,0,,,,0,,.120,.185,.120,.305,3,CF
106,8,Apr 25,BSN,@,PHI,T,5-5,CG,5,4,1,2,1,0,1,3,0,,0,0,1,,,,0,,.172,.226,.310,.536,3,CF
107,9,Apr 26,BSN,@,PHI,L,4-5,CG,5,4,0,1,0,0,0,0,0,,0,0,1,,,,0,,.182,.229,.303,.532,3,CF
108,10,Apr 27,BSN,,BRO,W,5-1,CG,4,3,0,0,0,0,0,0,0,,1,0,1,,,,0,,.167,.211,.278,.488,7,1B
109,11,Apr 28,BSN,,BRO,L,3-10,CG,4,3,0,0,0,0,0,1,0,,0,0,1,,,,0,,.154,.195,.256,.452,7,1B
110,12,Apr 29,BSN,,BRO,W,1-0,CG,3,3,0,1,0,0,0,0,0,,0,0,0,,,,0,,.167,.205,.262,.466,7,1B
111,13,Apr 30,BSN,,BRO,L,2-4,CG,3,3,0,0,0,0,0,0,0,,1,0,0,,,,0,,.156,.191,.244,.436,7,1B
112,14,May 2,BSN,,PHI,L,8-9,CG,4,4,0,1,1,0,0,1,0,,1,0,0,,,,0,,.163,.196,.265,.461,7,CF
113,15,May 5,BSN,@,BRO,W,1-0,CG,3,3,1,1,1,0,0,0,0,,1,0,0,,,,0,,.173,.204,.288,.492,7,CF
114,16,May 6,BSN,@,BRO,W,8-5,CG,5,5,0,1,0,0,0,,0,,0,0,0,,,,0,,.175,.203,.281,.484,7,CF
