84,19,Apr 23,CHW,,SEA,W,10-4,7-GF,S(1),99,3.0,6,2,2,0,1,1,0,6.00,13,46,32,7,3,5,7,2,1,0,,0,0,0,0,0,12,2,0,0,0,1,0,.09,0.005,-0.51,1.15,6.00, 7t --- 0 out a8, 9t end a 6
85,24,Apr 28(1),CHW,@,KCR,W,8-0,8-GF,,4,2.0,2,0,0,0,2,0,0,3.60,8,31,22,4,5,2,4,2,1,0,,0,0,0,0,0,8,1,0,0,0,0,0,.02,0.002,1.01,7.30,12.00, 8b --- 0 out a8, 9b end a 8
86,28,May 2,CHW,@,STL,L,2-3,8-GF(8),,3,1.0,0,0,0,1,0,0,0,3.00,3,10,6,1,1,0,2,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.51,0.028,0.47,1.65,3.00, 8b --- 0 out d1, 8b end d 1
87,30,May 4,CHW,,MIN,L,4-6,9-GF,,1,1.0,1,0,0,1,1,0,0,2.57,5,18,10,2,3,0,3,0,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.44,0.017,0.50,3.05,6.00, 9t --- 0 out d2, 9t end d 2
88,31,May 5,CHW,,MIN,L,4-8,8-GF,,0,2.0,3,0,0,1,2,0,0,2.00,9,31,21,9,0,2,4,3,0,0,,0,0,0,1,0,8,0,0,0,0,0,0,.06,0.005,0.99,6.10,12.00, 8t --- 0 out d5, 9t end d 5
89,33,May 8,CHW,,PIT,L,6-10,6-7,,2,1.2,1,0,0,1,0,0,0,1.69,6,23,12,3,0,2,3,1,1,0,,1,0,0,1,0,5,0,0,0,0,0,0,.24,0.027,1.02,2.55,5.00, 6t 1-- 1 out d4, 7t 3 out d4
90,35,May 11,CHW,@,CHC,L,2-11,6-6,,2,1.0,1,1,1,0,2,1,0,2.31,4,17,12,3,4,0,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.14,-0.017,-0.48,3.65,6.00, 6b --- 0 out d4, 6b 3 out d5
91,36,May 12,CHW,@,CHC,L,4-8,7-7,,0,0.2,1,3,3,3,0,1,0,4.38,6,23,7,1,2,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.08,-0.023,-1.93,-6.90,-7.00, 7b --- 0 out d4, 7b 12- 2 out d6
92,38,May 15,CHW,@,PIT,L,0-7,3-6,,2,3.2,0,1,1,0,3,0,1,3.94,12,42,28,6,8,5,3,1,0,0,,2,0,0,0,0,11,0,0,0,0,0,0,.09,0.026,2.62,11.65,17.00, 3b 12- 0 out d6, 6b 1-- 2 out d6
93,47,May 24,CHW,,BAL,L,3-9,2-5,,8,3.1,3,2,2,3,4,0,0,4.19,17,71,39,5,10,4,6,3,2,0,,2,1,0,0,0,14,0,0,0,0,0,1,.19,-0.026,-0.93,7.90,16.00, 2t 12- 1 out d6, 5t -2- 2 out d6
94,51,May 28,CHW,@,CLE,L,6-9,6-7,,3,1.1,2,1,1,1,1,1,0,4.35,6,22,14,6,1,1,3,2,0,0,,1,0,0,0,0,5,1,0,0,1,0,0,.25,-0.009,-0.13,1.20,4.00, 6b -2- 2 out d3, 7b 3 out d4
95,52,May 29,CHW,@,CLE,L,3-7,8-GF(8),,0,1.0,2,1,1,0,0,1,0,4.57,5,22,15,3,3,1,4,2,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.02,-0.003,-0.47,-0.95,0.00, 8b --- 0 out d5, 8b end d 6
96,56,Jun 3,CHW,,MIL,W,6-1,9-GF,,4,1.0,1,0,0,0,0,0,0,4.37,4,15,8,2,1,3,1,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.08,0.006,0.50,1.65,3.00, 9t --- 0 out a5, 9t end a 5
97,60,Jun 7,CHW,@,MIN,L,2-7,8-GF(8),,3,1.0,1,0,0,0,0,0,0,4.18,4,11,7,2,1,2,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.02,0.001,0.52,1.65,3.00, 8b --- 0 out d5, 8b end d 5
98,66,Jun 15,NYM,@,ARI,L,3-7,6-7,,7,1.2,2,1,1,3,1,0,0,4.26,9,42,24,8,3,0,5,4,0,0,,0,0,2,1,0,6,0,0,0,0,0,0,.24,-0.031,-0.74,0.75,5.00, 6b --- 0 out d3, 7b 123 2 out d4
99,70,Jun 19,NYM,@,COL,L,8-10,5-6,,3,2.0,4,1,1,1,2,0,0,4.28,10,47,32,6,6,5,2,1,0,0,,0,0,0,0,0,9,1,0,0,0,0,0,.17,-0.010,0.13,3.50,9.00, 5b --- 0 out d5, 6b 3 out d6
100,73,Jun 22,NYM,,LAD,L,2-5,9-GF,,2,0.2,1,1,1,0,1,1,0,4.50,3,8,5,0,2,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.13,-0.036,-0.77,0.90,2.00, 9t --- 1 out d2, 9t end d 3
101,75,Jun 24,NYM,,LAD,L,7-8,5-7,,1,2.2,1,1,1,1,1,1,0,4.40,9,34,19,8,0,5,2,0,1,0,,0,0,0,1,0,8,0,0,0,0,0,0,1.15,0.003,0.22,4.80,8.00, 5t --- 0 out d1, 7t --- 2 out tie
102,79,Jun 29,NYM,@,MIA,L,2-8,3-3,,4,0.1,0,0,0,0,0,0,0,4.35,1,3,2,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,.04,0.001,0.09,0.75,1.00, 3b --- 2 out d6, 3b 3 out d6
103,86,Jul 8,NYM,,TBR,L,0-9,4-6,,8,3.0,2,2,2,4,0,1,0,4.50,14,48,26,6,3,6,4,1,1,0,,0,0,0,0,0,10,0,0,0,1,0,0,.21,-0.014,-0.69,-0.85,3.00, 4t --- 0 out d5, 6t 3 out d7
