69,7,Apr 20,CIN,,CHC,L,2-3,GS-,,99,4.0,2,1,1,2,4,0,1,2.25,17,56,,,,14,,,,,,
70,12,Apr 26,CIN,@,STL,L,5-6,GS-,,5,0.1,0,0,0,2,0,0,1,2.08,4,49,,,,1,,,,,,
71,15,Apr 29,CIN,@,CHC,L,2-7,GS-,L(0-1),2,6.0,7,6,2,3,3,0,1,2.61,29,42,,,,22,,,,,,
72,19,May 3,CIN,@,CHC,W,9-4,GS-,W(1-1),3,7.0,7,4,4,3,3,0,0,3.63,27,47,,,,24,,,,,,
73,22,May 7,CIN,@,NYG,L,4-6,GS-,L(1-2),3,2.0,5,5,5,3,0,0,0,5.59,12,23,,,,8,,,,,,
74,28,May 14,CIN,@,BRO,W,6-2,CG,W(2-2),6,9.0,7,2,2,3,4,0,1,4.45,36,66,,,,28,1,2,,,,
75,31,May 19,CIN,@,BSN,W,9-8,GS-,,4,8.0,7,5,3,6,2,1,2,4.21,37,48,,,,28,,,,,,
76,37,May 25,CIN,,PIT,W,1-0,SHO,W(3-2),5,9.0,6,0,0,1,5,0,0,3.38,33,79,,,,32,1,0,,,,
77,41,May 30(2),CIN,@,STL,L,4-6,GS-,L(3-3),4,4.1,5,6,5,6,3,1,0,3.99,23,28,,,,16,,,,,,
78,46,Jun 4,CIN,,BRO,W,4-3,CG,W(4-3),4,9.0,4,3,3,2,4,1,0,3.84,35,69,,,,33,0,0,,,,
79,51,Jun 11,CIN,,PHI,W,3-2,CG,W(5-3),6,9.0,4,2,0,1,9,0,0,3.33,33,83,,,,31,1,0,,,,
80,55,Jun 15,CIN,,BSN,W,2-1,CG,W(6-3),3,9.0,8,1,1,1,3,0,0,3.05,35,69,,,,34,0,3,,,,
81,59,Jun 19,CIN,,NYG,L,7-8,GS-,L(6-4),3,7.0,4,4,4,1,1,0,1,3.23,26,53,,,,24,,,,,,
82,62,Jun 23,CIN,,PIT,W,7-6,GS-,,3,3.0,5,5,5,2,0,0,1,3.63,16,27,,,,11,,,,,,
83,63,Jun 25,CIN,,CHC,W,12-4,,W(7-4),1,1.0,2,1,1,3,0,0,0,3.70,8,,,,,5,,,,,,
84,65,Jun 27,CIN,,CHC,W,5-1,CG,W(8-4),1,9.0,4,1,1,7,7,0,0,3.44,37,75,,,,28,0,0,,,,
85,69,Jul 1,CIN,,STL,W,11-4,CG,W(9-4),3,9.0,10,4,2,3,3,0,0,3.32,39,55,,,,32,2,1,,,,
86,75,Jul 6(1),CIN,,PIT,L,4-10,GS-,L(9-5),4,4.0,6,5,3,3,3,0,0,3.45,21,34,,,,18,,,,,,
87,79,Jul 9,CIN,@,BRO,W,6-5,GS-,,2,3.1,8,4,4,0,1,0,1,3.66,17,29,,,,16,,,,,,
88,81,Jul 11,CIN,@,BRO,W,5-3,CG,W(10-5),1,9.0,8,3,1,3,3,0,0,3.47,39,63,,,,36,2,1,,,,
89,83,Jul 14,CIN,@,NYG,L,3-5,GS-,L(10-6),2,4.0,8,4,4,2,1,0,0,3.64,20,29,,,,17,,,,,,
90,92,Jul 22(2),CIN,@,BSN,W,3-2,GS-,W(11-6),7,8.1,10,2,2,3,7,0,0,3.55,34,59,,,,31,,,,,,
91,96,Jul 27(2),CIN,,BRO,L,1-8,CG,L(11-7),4,9.0,13,8,3,0,2,1,0,3.52,40,41,,,,39,1,3,,,,
