461,75,Jun 23,ARI,,HOU,W,7-6,8-8,W(1-0),99,1.0,1,0,0,1,1,0,0,0.00,5,23,13,3,3,2,1,0,0,0,,0,0,0,0,0,4,1,0,1,0,0,0,2.11,0.114,0.56, 8t --- 0 out tie, 8t 3 out tie
462,76,Jun 24,ARI,,HOU,W,12-5,7-8,H(1),0,0.2,2,1,1,1,1,0,0,5.40,5,21,11,3,2,0,3,2,0,0,,3,0,0,0,0,4,0,0,0,0,0,0,.98,0.012,-0.27, 7t 123 2 out a4, 8t 123 1 out a5
